distance,spline,linear
1.624906132665832,-196.01738068201817,-196.01750603103676
1.6269086357947433,-196.0171024146871,-196.01723561634603
1.6289111389236544,-196.01682456019958,-196.0169652016553
1.6309136420525654,-196.0165471355074,-196.01669478696456
1.6329161451814767,-196.01627015756242,-196.01642437227383
1.634918648310388,-196.01599364331642,-196.0161539575831
1.636921151439299,-196.01571760972118,-196.01588354289237
1.63892365456821,-196.0154420737286,-196.01561312820166
1.6409261576971212,-196.0151670522905,-196.01534271351093
1.6429286608260325,-196.01489256235863,-196.0150722988202
1.6449311639549435,-196.01461862088485,-196.01480188412947
1.6469336670838546,-196.01434524482093,-196.01453146943874
1.6489361702127656,-196.01407245111872,-196.014261054748
1.6509386733416769,-196.0138002567301,-196.01399064005727
1.6529411764705881,-196.01352867860678,-196.01372022536654
1.6549436795994992,-196.01325773370064,-196.01344981067584
1.6569461827284102,-196.0129874389635,-196.0131793959851
1.6589486858573215,-196.0127178113471,-196.01290898129437
1.6609511889862327,-196.01244886780339,-196.01263856660364
1.6629536921151438,-196.0121806252841,-196.0123681519129
1.6649561952440548,-196.01191310074105,-196.01209773722218
1.666958698372966,-196.01164631112607,-196.01182732253145
1.6689612015018773,-196.011380273391,-196.01155690784074
1.6709637046307884,-196.0111150044876,-196.01128649315
1.6729662077596994,-196.01085052136776,-196.01101607845928
1.6749687108886104,-196.01058684098325,-196.01074566376855
1.6769712140175217,-196.0103239802859,-196.0104752490778
1.678973717146433,-196.01006195622753,-196.01020483438708
1.680976220275344,-196.00980078575995,-196.00993441969635
1.682978723404255,-196.00954048583498,-196.00966400500562
1.6849812265331663,-196.00928107340442,-196.00939359031491
1.6869837296620775,-196.00902256542014,-196.00912317562418
1.6889862327909886,-196.0087649788339,-196.00885276093345
1.6909887359198996,-196.00850833059758,-196.00858234624272
1.6929912390488107,-196.00825263766293,-196.008311931552
1.694993742177722,-196.0079979169818,-196.00804151686125
1.6969962453066332,-196.00774418550603,-196.00777110217052
1.6989987484355442,-196.0074914601874,-196.0075006874798
1.7010012515644553,-196.0072397576786,-196.00725304648122
1.7030037546933665,-196.00698908775271,-196.00702817917477
1.7050062578222778,-196.006739453303,-196.0068033118683
1.7070087609511888,-196.0064908569237,-196.00657844456185
1.7090112640800998,-196.0062433012091,-196.00635357725542
1.711013767209011,-196.00599678875335,-196.00612870994897
1.7130162703379224,-196.0057513221507,-196.0059038426425
1.7150187734668334,-196.00550690399535,-196.00567897533608
1.7170212765957444,-196.00526353688153,-196.00545410802962
1.7190237797246555,-196.0050212234035,-196.00522924072317
1.7210262828535667,-196.00477996615538,-196.0050043734167
1.723028785982478,-196.0045397677315,-196.00477950611028
1.725031289111389,-196.00430063072602,-196.00455463880382
1.7270337922403,-196.0040625577332,-196.00432977149737
1.7290362953692113,-196.0038255513472,-196.0041049041909
1.7310387984981226,-196.00358961416234,-196.00388003688448
1.7330413016270336,-196.0033547487727,-196.00365516957802
1.7350438047559447,-196.00312095777258,-196.00343030227157
1.7370463078848557,-196.00288824375625,-196.00320543496514
1.739048811013767,-196.00265660931788,-196.00298056765868
1.7410513141426782,-196.00242605705165,-196.00275570035222
1.7430538172715893,-196.00219658955183,-196.00253083304577
1.7450563204005003,-196.00196820941264,-196.00230596573934
1.7470588235294116,-196.00174091922827,-196.00208109843288
1.7490613266583228,-196.001514721593,-196.00185623112642
1.7510638297872338,-196.00128961910096,-196.00163136381997
1.7530663329161449,-196.00106561434646,-196.00140649651354
1.7550688360450561,-196.00084270992372,-196.00118162920708
1.7570713391739674,-196.00062090842687,-196.00095676190062
1.7590738423028784,-196.00040021245022,-196.0007318945942
1.7610763454317895,-196.00018062458787,-196.00050702728774
1.7630788485607005,-195.9999621474342,-196.00028215998128
1.7650813516896118,-195.99974478358334,-196.00005729267482
1.767083854818523,-195.9995285356295,-195.9998324253684
1.769086357947434,-195.99931340616698,-195.99960755806194
1.7710888610763451,-195.9990993977899,-195.99938269075548
1.7730913642052564,-195.99888651309257,-195.99915782344905
1.7750938673341676,-195.99867475466914,-195.9989329561426
1.7770963704630787,-195.99846412511383,-195.99870808883614
1.7790988735919897,-195.99825462702094,-195.99848322152968
1.7811013767209007,-195.99804626298462,-195.99825835422325
1.783103879849812,-195.99783903559913,-195.9980334869168
1.7851063829787233,-195.99763294745864,-195.99780861961034
1.7871088861076343,-195.9974280011574,-195.99758375230388
1.7891113892365453,-195.99722419928963,-195.99735888499745
1.7911138923654566,-195.9970215444496,-195.997134017691
1.7931163954943679,-195.99682003923144,-195.99690915038454
1.795118898623279,-195.99661968622945,-195.9966842830781
1.79712140175219,-195.99642048803778,-195.99645941577165
1.7991239048811012,-195.99622244725072,-195.9962345484652
1.8011264080100124,-195.99602556629708,-195.99604099434686
1.8031289111389235,-195.995829844724,-195.99587179493037
1.8051314142678345,-195.9956352796305,-195.9957025955139
1.8071339173967456,-195.995441868038,-195.99553339609741
1.8091364205256568,-195.99524960696783,-195.99536419668092
1.811138923654568,-195.99505849344135,-195.99519499726446
1.8131414267834791,-195.9948685244799,-195.99502579784797
1.8151439299123902,-195.99467969710483,-195.99485659843148
1.8171464330413014,-195.99449200833752,-195.99468739901502
1.8191489361702127,-195.99430545519922,-195.99451819959853
1.8211514392991237,-195.99412003471141,-195.99434900018204
1.8231539424280347,-195.99393574389538,-195.99417980076558
1.8251564455569458,-195.9937525797725,-195.9940106013491
1.827158948685857,-195.9935705393641,-195.9938414019326
1.8291614518147683,-195.99338961969153,-195.99367220251614
1.8311639549436793,-195.99320981777615,-195.99350300309965
