bond,spline,linear
2.170676691729323,-200.89393945467336,-200.8954151045245
2.1744360902255635,-200.89292235156483,-200.89438643577822
2.178195488721804,-200.8919480822529,-200.89335776703194
2.181954887218045,-200.89102151266036,-200.89232909828567
2.1857142857142855,-200.89014750870993,-200.8913004295394
2.189473684210526,-200.8893309363243,-200.89027176079313
2.1932330827067665,-200.88857666142619,-200.88924309204683
2.196992481203007,-200.88788954993836,-200.88821442330055
2.2007518796992476,-200.88727445726323,-200.8874035669757
2.2045112781954885,-200.88673400850672,-200.8874639603365
2.208270676691729,-200.88626585268867,-200.88752435369727
2.2120300751879696,-200.88586696553173,-200.88758474705807
2.21578947368421,-200.8855343227587,-200.88764514041887
2.2195488721804506,-200.88526490009218,-200.88770553377967
2.2233082706766916,-200.88505567325504,-200.88776592714046
2.227067669172932,-200.88490361796985,-200.88782632050126
2.2308270676691726,-200.8848057099594,-200.88788671386206
2.234586466165413,-200.88475892494645,-200.88794710722286
2.2383458646616536,-200.88476023865363,-200.88800750058365
2.242105263157894,-200.88480662680377,-200.88806789394445
2.245864661654135,-200.88489506511945,-200.88812828730525
2.2496240601503756,-200.88502252932352,-200.88818868066605
2.253383458646616,-200.88518599513858,-200.88824907402685
2.2571428571428567,-200.88538243828745,-200.88830946738764
2.260902255639097,-200.8856088344928,-200.88836986074844
2.264661654135338,-200.88586215947737,-200.8884302541092
2.2684210526315787,-200.88613938896387,-200.88849064747
2.272180451127819,-200.886437498675,-200.8885510408308
2.2759398496240597,-200.8867534643335,-200.8886114341916
2.2796992481203002,-200.8870842616621,-200.8886718275524
2.283458646616541,-200.8874268663835,-200.8887322209132
2.2872180451127817,-200.8877782542204,-200.888792614274
2.2909774436090222,-200.88813540089555,-200.8888530076348
2.2947368421052627,-200.88849528213166,-200.8889134009956
2.2984962406015033,-200.88885487365147,-200.8889737943564
2.3022556390977438,-200.88921115117765,-200.88896198939315
2.3060150375939847,-200.88956109043295,-200.88890205221392
2.3097744360902253,-200.88990166714015,-200.88884211503466
2.3135338345864658,-200.89022985702184,-200.88878217785543
2.3172932330827063,-200.8905426358008,-200.88872224067617
2.321052631578947,-200.89083697919983,-200.88866230349694
2.3248120300751878,-200.8911098629415,-200.88860236631768
2.3285714285714283,-200.89135826274864,-200.88854242913845
2.332330827067669,-200.89157915434393,-200.8884824919592
2.3360902255639093,-200.89176951345007,-200.88842255477996
2.33984962406015,-200.89192631578985,-200.8883626176007
2.3436090225563904,-200.89204653708586,-200.88830268042148
2.3473684210526313,-200.89212715306095,-200.88824274324222
2.351127819548872,-200.89216513943776,-200.88818280606299
2.3548872180451124,-200.8921574719391,-200.88812286888373
2.358646616541353,-200.89210112628757,-200.8880629317045
2.3624060150375934,-200.89199307820593,-200.88800299452524
2.3661654135338344,-200.89183030341695,-200.887943057346
2.369924812030075,-200.8916097776433,-200.88788312016675
2.3736842105263154,-200.89132847660773,-200.88782318298752
2.377443609022556,-200.89098337603292,-200.88776324580826
2.3812030075187964,-200.89057145164162,-200.88770330862903
2.3849624060150374,-200.89008967915652,-200.88764337144977
2.388721804511278,-200.8895350343004,-200.88758343427054
2.3924812030075184,-200.88890449279592,-200.88752349709128
2.396240601503759,-200.8881950303658,-200.88746355991205
2.3999999999999995,-200.8874036227328,-200.8874036227328
