bond,angle,polynomial
1.2618090452261308,123.01507537688443,-201.33613169189982
1.2618090452261308,123.46733668341709,-201.33657422166664
1.2618090452261308,123.91959798994975,-201.33700579638696
1.2618090452261308,124.37185929648241,-201.3374261545899
1.2618090452261308,124.82412060301507,-201.33783504051758
1.2618090452261308,125.27638190954774,-201.3382322041255
1.2618090452261308,125.7286432160804,-201.3386174010822
1.2618090452261308,126.18090452261308,-201.33899039276963
1.2618090452261308,126.63316582914572,-201.3393509462828
1.2618090452261308,127.0854271356784,-201.33969883442995
1.2618090452261308,127.53768844221105,-201.3400338357327
1.2618090452261308,127.98994974874373,-201.34035573442563
1.2618090452261308,128.44221105527637,-201.3406643204568
1.2618090452261308,128.89447236180905,-201.3409593894872
1.2618090452261308,129.3467336683417,-201.34124074289133
1.2618090452261308,129.79899497487438,-201.34150818775666
1.2618090452261308,130.25125628140705,-201.341761536884
1.2618090452261308,130.7035175879397,-201.3420006087875
1.2618090452261308,131.15577889447235,-201.3422252276942
1.2618090452261308,131.60804020100502,-201.34243522354456
1.2618090452261308,132.0603015075377,-201.3426304319923
1.2618090452261308,132.51256281407035,-201.34281069440425
1.2618090452261308,132.96482412060303,-201.34297585786052
1.2618090452261308,133.41708542713567,-201.34312577515433
1.2618090452261308,133.86934673366835,-201.34326030479235
1.2618090452261308,134.321608040201,-201.34337931099424
1.2618090452261308,134.77386934673368,-201.3434826636928
1.2618090452261308,135.22613065326632,-201.34357023853434
1.2618090452261308,135.678391959799,-201.3436419168782
1.2618090452261308,136.13065326633165,-201.34369758579697
1.2618090452261308,136.58291457286433,-201.34373713807648
1.2618090452261308,137.035175879397,-201.34376047221573
1.2618090452261308,137.48743718592965,-201.343767492427
1.2618090452261308,137.9396984924623,-201.34375810863565
1.2618090452261308,138.39195979899498,-201.34373223648038
1.2618090452261308,138.84422110552765,-201.34368979731306
1.2618090452261308,139.2964824120603,-201.34363071819894
1.2618090452261308,139.74874371859298,-201.34355493191612
1.2618090452261308,140.20100502512562,-201.34346237695624
1.2618090452261308,140.6532663316583,-201.34335299752405
1.2618090452261308,141.10552763819095,-201.34322674353749
1.2618090452261308,141.55778894472363,-201.34308357062773
1.2618090452261308,142.01005025125627,-201.34292344013917
1.2618090452261308,142.46231155778895,-201.34274631912945
1.2618090452261308,142.9145728643216,-201.3425521803693
1.2618090452261308,143.36683417085428,-201.3423410023428
1.2618090452261308,143.81909547738695,-201.34211276924725
1.2618090452261308,144.2713567839196,-201.3418674709931
1.2618090452261308,144.72361809045225,-201.34160510320405
1.2618090452261308,145.17587939698493,-201.3413256672169
1.2618090452261308,145.6281407035176,-201.34102917008184
1.2618090452261308,146.08040201005025,-201.34071562456216
1.2618090452261308,146.53266331658293,-201.3403850491345
1.2618090452261308,146.98492462311557,-201.34003746798862
1.2618090452261308,147.43718592964825,-201.3396729110274
1.2618090452261308,147.8894472361809,-201.33929141386704
1.2618090452261308,148.34170854271358,-201.33889301783697
1.2618090452261308,148.79396984924622,-201.33847776997982
1.2618090452261308,149.2462311557789,-201.3380457230515
1.2618090452261308,149.69849246231155,-201.33759693552096
1.2618090452261308,150.15075376884423,-201.33713147157047
1.2618090452261308,150.6030150753769,-201.33664940109554
1.2618090452261308,151.05527638190955,-201.33615079970494
1.2618090452261308,151.5075376884422,-201.33563574872048
1.2618090452261308,151.95979899497488,-201.33510433517728
1.2618090452261308,152.41206030150755,-201.3345566518239
1.2618090452261308,152.8643216080402,-201.3339927971216
1.2618090452261308,153.31658291457288,-201.33341287524536
1.2618090452261308,153.76884422110552,-201.3328169960831
1.2618090452261308,154.2211055276382,-201.33220527523605
1.2618090452261308,154.67336683417085,-201.33157783401856
1.2618090452261308,155.12562814070353,-201.3309347994584
1.2618090452261308,155.5778894472362,-201.33027630429638
1.2618090452261308,156.03015075376885,-201.3296024869865
1.2618090452261308,156.4824120603015,-201.32891349169608
1.2618090452261308,156.93467336683418,-201.32820946830566
1.2618090452261308,157.38693467336685,-201.32749057240898
1.2618090452261308,157.8391959798995,-201.32675696531288
1.2618090452261308,158.29145728643215,-201.32600881403755
1.2618090452261308,158.74371859296483,-201.32524629131632
1.2618090452261308,159.1959798994975,-201.32446957559577
1.2618090452261308,159.64824120603015,-201.32367885103585
1.2618090452261308,160.1005025125628,-201.32287430750932
1.2618090452261308,160.55276381909547,-201.3220561406026
1.2618090452261308,161.00502512562815,-201.32122455161505
1.2618090452261308,161.4572864321608,-201.32037974755931
1.2618090452261308,161.90954773869348,-201.31952194116127
1.2618090452261308,162.36180904522615,-201.31865135086
1.2618090452261308,162.8140703517588,-201.31776820080785
1.2618090452261308,163.26633165829145,-201.3168727208703
1.2618090452261308,163.71859296482413,-201.31596514662604
1.2618090452261308,164.1708542713568,-201.31504571936713
1.2618090452261308,164.62311557788945,-201.31411468609866
1.2618090452261308,165.0753768844221,-201.313172299539
1.2618090452261308,165.52763819095478,-201.31221881811976
1.2618090452261308,165.97989949748745,-201.31125450598577
1.2618090452261308,166.4321608040201,-201.310279632995
1.2618090452261308,166.88442211055275,-201.30929447471877
1.2618090452261308,167.33668341708542,-201.30829931244145
1.2618090452261308,167.7889447236181,-201.30729443316082
1.2618090452261308,168.24120603015075,-201.30628012958763
1.2618090452261308,168.69346733668343,-201.30525670014606
1.2618090452261308,169.1457286432161,-201.30422444897343
1.2618090452261308,169.59798994974875,-201.30318368592026
1.2618090452261308,170.0502512562814,-201.30213472655032
1.2618090452261308,170.50251256281408,-201.3010778921405
1.2618090452261308,170.95477386934675,-201.30001350968115
1.2618090452261308,171.4070351758794,-201.29894191187546
1.2618090452261308,171.85929648241205,-201.29786343714014
1.2618090452261308,172.31155778894473,-201.29677842960504
1.2618090452261308,172.7638190954774,-201.2956872391131
1.2618090452261308,173.21608040201005,-201.29459022122066
1.2618090452261308,173.6683417085427,-201.29348773719724
1.2618090452261308,174.12060301507537,-201.29238015402544
1.2618090452261308,174.57286432160805,-201.29126784440115
1.2618090452261308,175.0251256281407,-201.29015118673348
1.2618090452261308,175.47738693467338,-201.28903056514488
1.2618090452261308,175.92964824120605,-201.28790636947082
1.2618090452261308,176.3819095477387,-201.28677899526005
1.2618090452261308,176.83417085427135,-201.2856488437746
1.2618090452261308,177.28643216080403,-201.28451632198954
1.2618090452261308,177.7386934673367,-201.28338184259343
1.2618090452261308,178.19095477386935,-201.2822458239878
1.2618090452261308,178.643216080402,-201.28110869028765
1.2618090452261308,179.09547738693468,-201.27997087132084
1.2618090452261308,179.54773869346735,-201.2788328026287
1.2618090452261308,180.0,-201.2776949254658
1.2693467336683417,90.0,-201.30365912467778
1.2693467336683417,90.45226130653266,-201.3037511574289
1.2693467336683417,90.90452261306532,-201.30386718962026
1.2693467336683417,91.35678391959799,-201.30400654159558
1.2693467336683417,91.80904522613065,-201.30416853941196
1.2693467336683417,92.26130653266331,-201.30435251483948
1.2693467336683417,92.71356783919597,-201.30455780536172
1.2693467336683417,93.16582914572864,-201.30478375417528
1.2693467336683417,93.61809045226131,-201.30502971019004
1.2693467336683417,94.07035175879398,-201.30529502802918
1.2693467336683417,94.52261306532664,-201.3055790680288
1.2693467336683417,94.9748743718593,-201.30588119623863
1.2693467336683417,95.42713567839196,-201.30620078442135
1.2693467336683417,95.87939698492463,-201.30653721005282
1.2693467336683417,96.33165829145729,-201.3068898563223
1.2693467336683417,96.78391959798995,-201.30725811213222
1.2693467336683417,97.23618090452261,-201.30764137209806
1.2693467336683417,97.68844221105527,-201.30803903654868
1.2693467336683417,98.14070351758794,-201.3084505115261
1.2693467336683417,98.5929648241206,-201.3088752087856
1.2693467336683417,99.04522613065326,-201.30931254579562
1.2693467336683417,99.49748743718592,-201.30976194573788
1.2693467336683417,99.9497487437186,-201.3102228375072
1.2693467336683417,100.40201005025125,-201.3106946557117
1.2693467336683417,100.85427135678393,-201.31117684067274
1.2693467336683417,101.30653266331659,-201.31166883842477
1.2693467336683417,101.75879396984925,-201.3121701007157
1.2693467336683417,102.21105527638191,-201.3126800850065
1.2693467336683417,102.66331658291458,-201.3131982544711
1.2693467336683417,103.11557788944724,-201.31372407799708
1.2693467336683417,103.5678391959799,-201.3142570301851
1.2693467336683417,104.02010050251256,-201.31479659134894
1.2693467336683417,104.47236180904522,-201.31534224751562
1.2693467336683417,104.92462311557789,-201.31589349042542
1.2693467336683417,105.37688442211055,-201.3164498175318
1.2693467336683417,105.82914572864321,-201.31701073200142
1.2693467336683417,106.28140703517587,-201.31757574271433
1.2693467336683417,106.73366834170855,-201.31814436426353
1.2693467336683417,107.1859296482412,-201.31871611695536
1.2693467336683417,107.63819095477388,-201.3192905268095
1.2693467336683417,108.09045226130654,-201.31986712555855
1.2693467336683417,108.5427135678392,-201.32044545064852
1.2693467336683417,108.99497487437186,-201.3210250452387
1.2693467336683417,109.44723618090453,-201.32160545820145
1.2693467336683417,109.89949748743719,-201.32218624412246
1.2693467336683417,110.35175879396985,-201.3227669633005
1.2693467336683417,110.80402010050251,-201.3233471817477
1.2693467336683417,111.25628140703517,-201.32392647118928
1.2693467336683417,111.70854271356784,-201.32450440906374
1.2693467336683417,112.1608040201005,-201.32508057852277
1.2693467336683417,112.61306532663316,-201.32565456843145
1.2693467336683417,113.06532663316582,-201.32622597336768
1.2693467336683417,113.5175879396985,-201.326794393623
1.2693467336683417,113.96984924623115,-201.32735943520188
1.2693467336683417,114.42211055276383,-201.3279207098221
1.2693467336683417,114.87437185929649,-201.32847783491474
1.2693467336683417,115.32663316582915,-201.329030433624
1.2693467336683417,115.77889447236181,-201.32957813480726
1.2693467336683417,116.23115577889448,-201.3301205730352
1.2693467336683417,116.68341708542714,-201.3306573885917
1.2693467336683417,117.1356783919598,-201.33118822747377
1.2693467336683417,117.58793969849246,-201.33171274139178
1.2693467336683417,118.04020100502512,-201.33223058776923
1.2693467336683417,118.49246231155779,-201.33274142974275
1.2693467336683417,118.94472361809045,-201.33324493616246
1.2693467336683417,119.39698492462311,-201.3337407815913
1.2693467336683417,119.84924623115577,-201.33422864630583
1.2693467336683417,120.30150753768845,-201.33470821629552
1.2693467336683417,120.7537688442211,-201.33517918326322
1.2693467336683417,121.20603015075378,-201.33564124462495
1.2693467336683417,121.65829145728644,-201.33609410350985
1.2693467336683417,122.1105527638191,-201.33653746876053
1.2693467336683417,122.56281407035176,-201.3369710549326
1.2693467336683417,123.01507537688443,-201.33739458229482
1.2693467336683417,123.46733668341709,-201.33780777682944
1.2693467336683417,123.91959798994975,-201.33821037023165
1.2693467336683417,124.37185929648241,-201.33860209991002
1.2693467336683417,124.82412060301507,-201.33898270898635
1.2693467336683417,125.27638190954774,-201.33935194629552
1.2693467336683417,125.7286432160804,-201.3397095663857
1.2693467336683417,126.18090452261308,-201.34005532951835
1.2693467336683417,126.63316582914572,-201.34038900166806
1.2693467336683417,127.0854271356784,-201.34071035452257
1.2693467336683417,127.53768844221105,-201.34101916548295
1.2693467336683417,127.98994974874373,-201.3413152176634
1.2693467336683417,128.44221105527637,-201.34159829989153
1.2693467336683417,128.89447236180905,-201.34186820670791
1.2693467336683417,129.3467336683417,-201.34212473836646
1.2693467336683417,129.79899497487438,-201.34236770083425
1.2693467336683417,130.25125628140705,-201.34259690579162
1.2693467336683417,130.7035175879397,-201.3428121706322
1.2693467336683417,131.15577889447235,-201.34301331846268
1.2693467336683417,131.60804020100502,-201.34320017810302
1.2693467336683417,132.0603015075377,-201.34337258408635
1.2693467336683417,132.51256281407035,-201.34353037665923
1.2693467336683417,132.96482412060303,-201.34367340178113
1.2693467336683417,133.41708542713567,-201.34380151112498
1.2693467336683417,133.86934673366835,-201.34391456207683
1.2693467336683417,134.321608040201,-201.34401241773585
1.2693467336683417,134.77386934673368,-201.34409494691457
1.2693467336683417,135.22613065326632,-201.34416202413868
1.2693467336683417,135.678391959799,-201.3442135296472
1.2693467336683417,136.13065326633165,-201.34424934939202
1.2693467336683417,136.58291457286433,-201.34426937503878
1.2693467336683417,137.035175879397,-201.34427350396584
1.2693467336683417,137.48743718592965,-201.34426163926494
1.2693467336683417,137.9396984924623,-201.3442336897412
1.2693467336683417,138.39195979899498,-201.34418956991271
1.2693467336683417,138.84422110552765,-201.34412920001103
1.2693467336683417,139.2964824120603,-201.34405250598073
1.2693467336683417,139.74874371859298,-201.34395941947955
1.2693467336683417,140.20100502512562,-201.34384987787865
1.2693467336683417,140.6532663316583,-201.34372382426233
1.2693467336683417,141.10552763819095,-201.34358120742806
1.2693467336683417,141.55778894472363,-201.34342198188665
1.2693467336683417,142.01005025125627,-201.34324610786183
1.2693467336683417,142.46231155778895,-201.34305355129086
1.2693467336683417,142.9145728643216,-201.3428442838241
1.2693467336683417,143.36683417085428,-201.3426182828251
1.2693467336683417,143.81909547738695,-201.34237553137064
1.2693467336683417,144.2713567839196,-201.3421160182507
1.2693467336683417,144.72361809045225,-201.34183973796863
1.2693467336683417,145.17587939698493,-201.3415466907407
1.2693467336683417,145.6281407035176,-201.34123688249667
1.2693467336683417,146.08040201005025,-201.34091032487942
1.2693467336683417,146.53266331658293,-201.34056703524487
1.2693467336683417,146.98492462311557,-201.34020703666258
1.2693467336683417,147.43718592964825,-201.3398303579148
1.2693467336683417,147.8894472361809,-201.3394370334974
1.2693467336683417,148.34170854271358,-201.33902710361926
1.2693467336683417,148.79396984924622,-201.3386006142026
1.2693467336683417,149.2462311557789,-201.33815761688282
1.2693467336683417,149.69849246231155,-201.3376981690084
1.2693467336683417,150.15075376884423,-201.33722233364122
1.2693467336683417,150.6030150753769,-201.33673017955624
1.2693467336683417,151.05527638190955,-201.33622178124173
1.2693467336683417,151.5075376884422,-201.33569721889924
1.2693467336683417,151.95979899497488,-201.33515657844328
1.2693467336683417,152.41206030150755,-201.33459995150181
1.2693467336683417,152.8643216080402,-201.33402743541592
1.2693467336683417,153.31658291457288,-201.3334391332399
1.2693467336683417,153.76884422110552,-201.3328351537414
1.2693467336683417,154.2211055276382,-201.3322156114009
1.2693467336683417,154.67336683417085,-201.33158062641255
1.2693467336683417,155.12562814070353,-201.3309303246836
1.2693467336683417,155.5778894472362,-201.33026483783428
1.2693467336683417,156.03015075376885,-201.32958430319823
1.2693467336683417,156.4824120603015,-201.32888886382233
1.2693467336683417,156.93467336683418,-201.32817866846648
1.2693467336683417,157.38693467336685,-201.32745387160418
1.2693467336683417,157.8391959798995,-201.32671463342166
1.2693467336683417,158.29145728643215,-201.32596111981874
1.2693467336683417,158.74371859296483,-201.32519350240818
1.2693467336683417,159.1959798994975,-201.32441195851624
1.2693467336683417,159.64824120603015,-201.32361667118224
1.2693467336683417,160.1005025125628,-201.3228078291586
1.2693467336683417,160.55276381909547,-201.3219856269112
1.2693467336683417,161.00502512562815,-201.3211502646189
1.2693467336683417,161.4572864321608,-201.3203019481741
1.2693467336683417,161.90954773869348,-201.319440889182
1.2693467336683417,162.36180904522615,-201.31856730496125
1.2693467336683417,162.8140703517588,-201.31768141854374
1.2693467336683417,163.26633165829145,-201.3167834586745
1.2693467336683417,163.71859296482413,-201.31587365981193
1.2693467336683417,164.1708542713568,-201.31495226212726
1.2693467336683417,164.62311557788945,-201.31401951150536
1.2693467336683417,165.0753768844221,-201.3130756595441
1.2693467336683417,165.52763819095478,-201.3121209635546
1.2693467336683417,165.97989949748745,-201.31115568656125
1.2693467336683417,166.4321608040201,-201.3101800973016
1.2693467336683417,166.88442211055275,-201.3091944702264
1.2693467336683417,167.33668341708542,-201.3081990854996
1.2693467336683417,167.7889447236181,-201.30719422899853
1.2693467336683417,168.24120603015075,-201.30618019231346
1.2693467336683417,168.69346733668343,-201.30515727274823
1.2693467336683417,169.1457286432161,-201.30412577331938
1.2693467336683417,169.59798994974875,-201.3030860027573
1.2693467336683417,170.0502512562814,-201.3020382755051
1.2693467336683417,170.50251256281408,-201.30098291171936
1.2693467336683417,170.95477386934675,-201.2999202372698
1.2693467336683417,171.4070351758794,-201.29885058373918
1.2693467336683417,171.85929648241205,-201.29777428842388
1.2693467336683417,172.31155778894473,-201.2966916943331
1.2693467336683417,172.7638190954774,-201.29560315018946
1.2693467336683417,173.21608040201005,-201.29450901042873
1.2693467336683417,173.6683417085427,-201.29340963520008
1.2693467336683417,174.12060301507537,-201.29230539036556
1.2693467336683417,174.57286432160805,-201.29119664750058
1.2693467336683417,175.0251256281407,-201.29008378389395
1.2693467336683417,175.47738693467338,-201.28896718254737
1.2693467336683417,175.92964824120605,-201.28784723217606
1.2693467336683417,176.3819095477387,-201.2867243272083
1.2693467336683417,176.83417085427135,-201.28559886778555
1.2693467336683417,177.28643216080403,-201.28447125976257
1.2693467336683417,177.7386934673367,-201.28334191470725
1.2693467336683417,178.19095477386935,-201.28221124990088
1.2693467336683417,178.643216080402,-201.28107968833774
1.2693467336683417,179.09547738693468,-201.2799476587255
1.2693467336683417,179.54773869346735,-201.2788155954848
1.2693467336683417,180.0,-201.27768393874987
1.2768844221105529,90.0,-201.30748480750995
1.2768844221105529,90.45226130653266,-201.3075198298792
1.2768844221105529,90.90452261306532,-201.30757928366904
1.2768844221105529,91.35678391959799,-201.30766248810255
1.2768844221105529,91.80904522613065,-201.30776876811638
1.2768844221105529,92.26130653266331,-201.3078974543604
1.2768844221105529,92.71356783919597,-201.30804788319742
1.2768844221105529,93.16582914572864,-201.30821939670358
1.2768844221105529,93.61809045226131,-201.3084113426686
1.2768844221105529,94.07035175879398,-201.30862307459475
1.2768844221105529,94.52261306532664,-201.3088539516981
1.2768844221105529,94.9748743718593,-201.30910333890768
1.2768844221105529,95.42713567839196,-201.3093706068657
1.2768844221105529,95.87939698492463,-201.30965513192768
1.2768844221105529,96.33165829145729,-201.30995629616234
1.2768844221105529,96.78391959798995,-201.3102734873516
1.2768844221105529,97.23618090452261,-201.31060609899052
1.2768844221105529,97.68844221105527,-201.31095353028755
1.2768844221105529,98.14070351758794,-201.31131518616425
1.2768844221105529,98.5929648241206,-201.3116904772553
1.2768844221105529,99.04522613065326,-201.3120788199088
1.2768844221105529,99.49748743718592,-201.31247963618588
1.2768844221105529,99.9497487437186,-201.31289235386103
1.2768844221105529,100.40201005025125,-201.3133164064219
1.2768844221105529,100.85427135678393,-201.3137512330693
1.2768844221105529,101.30653266331659,-201.31419627871725
1.2768844221105529,101.75879396984925,-201.31465099399324
1.2768844221105529,102.21105527638191,-201.3151148352376
1.2768844221105529,102.66331658291458,-201.3155872645041
1.2768844221105529,103.11557788944724,-201.31606774955966
1.2768844221105529,103.5678391959799,-201.31655576388448
1.2768844221105529,104.02010050251256,-201.3170507866719
1.2768844221105529,104.47236180904522,-201.31755230282846
1.2768844221105529,104.92462311557789,-201.31805980297403
1.2768844221105529,105.37688442211055,-201.31857278344157
1.2768844221105529,105.82914572864321,-201.3190907462773
1.2768844221105529,106.28140703517587,-201.31961319924068
1.2768844221105529,106.73366834170855,-201.32013965580438
1.2768844221105529,107.1859296482412,-201.32066963515433
1.2768844221105529,107.63819095477388,-201.32120266218956
1.2768844221105529,108.09045226130654,-201.3217382675223
1.2768844221105529,108.5427135678392,-201.3222759874782
1.2768844221105529,108.99497487437186,-201.32281536409587
1.2768844221105529,109.44723618090453,-201.3233559451274
1.2768844221105529,109.89949748743719,-201.32389728403794
1.2768844221105529,110.35175879396985,-201.32443894000576
1.2768844221105529,110.80402010050251,-201.3249804779225
1.2768844221105529,111.25628140703517,-201.32552146839308
1.2768844221105529,111.70854271356784,-201.3260614877354
1.2768844221105529,112.1608040201005,-201.3266001179807
1.2768844221105529,112.61306532663316,-201.3271369468736
1.2768844221105529,113.06532663316582,-201.32767156787153
1.2768844221105529,113.5175879396985,-201.32820358014555
1.2768844221105529,113.96984924623115,-201.3287325885798
1.2768844221105529,114.42211055276383,-201.32925820377145
1.2768844221105529,114.87437185929649,-201.32978004203116
1.2768844221105529,115.32663316582915,-201.3302977253827
1.2768844221105529,115.77889447236181,-201.33081088156288
1.2768844221105529,116.23115577889448,-201.33131914402202
1.2768844221105529,116.68341708542714,-201.33182215192355
1.2768844221105529,117.1356783919598,-201.33231955014392
1.2768844221105529,117.58793969849246,-201.33281098927307
1.2768844221105529,118.04020100502512,-201.3332961256141
1.2768844221105529,118.49246231155779,-201.33377462118312
1.2768844221105529,118.94472361809045,-201.33424614370972
1.2768844221105529,119.39698492462311,-201.3347103666365
1.2768844221105529,119.84924623115577,-201.33516696911948
1.2768844221105529,120.30150753768845,-201.3356156360277
1.2768844221105529,120.7537688442211,-201.3360560579436
1.2768844221105529,121.20603015075378,-201.33648793116257
1.2768844221105529,121.65829145728644,-201.33691095769345
1.2768844221105529,122.1105527638191,-201.33732484525828
1.2768844221105529,122.56281407035176,-201.3377293072922
1.2768844221105529,123.01507537688443,-201.33812406294365
1.2768844221105529,123.46733668341709,-201.33850883707436
1.2768844221105529,123.91959798994975,-201.3388833602589
1.2768844221105529,124.37185929648241,-201.33924736878552
1.2768844221105529,124.82412060301507,-201.33960060465557
1.2768844221105529,125.27638190954774,-201.33994281558336
1.2768844221105529,125.7286432160804,-201.34027375499673
1.2768844221105529,126.18090452261308,-201.34059318203663
1.2768844221105529,126.63316582914572,-201.34090086155703
1.2768844221105529,127.0854271356784,-201.3411965641254
1.2768844221105529,127.53768844221105,-201.34148006602234
1.2768844221105529,127.98994974874373,-201.34175114924142
1.2768844221105529,128.44221105527637,-201.34200960148996
1.2768844221105529,128.89447236180905,-201.342255216188
1.2768844221105529,129.3467336683417,-201.34248779246892
1.2768844221105529,129.79899497487438,-201.34270713517947
1.2768844221105529,130.25125628140705,-201.3429130548795
1.2768844221105529,130.7035175879397,-201.343105367842
1.2768844221105529,131.15577889447235,-201.34328389605344
1.2768844221105529,131.60804020100502,-201.3434484672131
1.2768844221105529,132.0603015075377,-201.3435989147339
1.2768844221105529,132.51256281407035,-201.34373507774163
1.2768844221105529,132.96482412060303,-201.34385680107556
1.2768844221105529,133.41708542713567,-201.34396393528795
1.2768844221105529,133.86934673366835,-201.3440563366445
1.2768844221105529,134.321608040201,-201.34413386712401
1.2768844221105529,134.77386934673368,-201.3441963944183
1.2768844221105529,135.22613065326632,-201.34424379193285
1.2768844221105529,135.678391959799,-201.34427593878593
1.2768844221105529,136.13065326633165,-201.34429271980932
1.2768844221105529,136.58291457286433,-201.34429402554787
1.2768844221105529,137.035175879397,-201.34427975225964
1.2768844221105529,137.48743718592965,-201.34424980191594
1.2768844221105529,137.9396984924623,-201.34420408220132
1.2768844221105529,138.39195979899498,-201.34414250651346
1.2768844221105529,138.84422110552765,-201.3440649939634
1.2768844221105529,139.2964824120603,-201.3439714693753
1.2768844221105529,139.74874371859298,-201.34386186328646
1.2768844221105529,140.20100502512562,-201.34373611194758
1.2768844221105529,140.6532663316583,-201.34359415732237
1.2768844221105529,141.10552763819095,-201.34343594708793
1.2768844221105529,141.55778894472363,-201.3432614346346
1.2768844221105529,142.01005025125627,-201.34307057906574
1.2768844221105529,142.46231155778895,-201.34286334519797
1.2768844221105529,142.9145728643216,-201.34263970356133
1.2768844221105529,143.36683417085428,-201.34239963039875
1.2768844221105529,143.81909547738695,-201.34214310766663
1.2768844221105529,144.2713567839196,-201.34187012303468
1.2768844221105529,144.72361809045225,-201.34158066988545
1.2768844221105529,145.17587939698493,-201.34127474731486
1.2768844221105529,145.6281407035176,-201.34095236013238
1.2768844221105529,146.08040201005025,-201.34061351886012
1.2768844221105529,146.53266331658293,-201.34025823973383
1.2768844221105529,146.98492462311557,-201.3398865447024
1.2768844221105529,147.43718592964825,-201.33949846142775
1.2768844221105529,147.8894472361809,-201.33909402328518
1.2768844221105529,148.34170854271358,-201.33867326936323
1.2768844221105529,148.79396984924622,-201.33823624446356
1.2768844221105529,149.2462311557789,-201.33778299910102
1.2768844221105529,149.69849246231155,-201.33731358950385
1.2768844221105529,150.15075376884423,-201.33682807761335
1.2768844221105529,150.6030150753769,-201.33632653108396
1.2768844221105529,151.05527638190955,-201.33580902328362
1.2768844221105529,151.5075376884422,-201.33527563329324
1.2768844221105529,151.95979899497488,-201.33472644590697
1.2768844221105529,152.41206030150755,-201.33416155163235
1.2768844221105529,152.8643216080402,-201.33358104668994
1.2768844221105529,153.31658291457288,-201.33298503301356
1.2768844221105529,153.76884422110552,-201.33237361825041
1.2768844221105529,154.2211055276382,-201.3317469157606
1.2768844221105529,154.67336683417085,-201.33110504461763
1.2768844221105529,155.12562814070353,-201.3304481296084
1.2768844221105529,155.5778894472362,-201.32977630123267
1.2768844221105529,156.03015075376885,-201.32908969570357
1.2768844221105529,156.4824120603015,-201.32838845494757
1.2768844221105529,156.93467336683418,-201.32767272660416
1.2768844221105529,157.38693467336685,-201.32694266402618
1.2768844221105529,157.8391959798995,-201.3261984262796
1.2768844221105529,158.29145728643215,-201.32544017814365
1.2768844221105529,158.74371859296483,-201.3246680901107
1.2768844221105529,159.1959798994975,-201.3238823383865
1.2768844221105529,159.64824120603015,-201.3230831048899
1.2768844221105529,160.1005025125628,-201.32227057725285
1.2768844221105529,160.55276381909547,-201.3214449488209
1.2768844221105529,161.00502512562815,-201.3206064186523
1.2768844221105529,161.4572864321608,-201.3197551915189
1.2768844221105529,161.90954773869348,-201.31889147790568
1.2768844221105529,162.36180904522615,-201.31801549401072
1.2768844221105529,162.8140703517588,-201.31712746174537
1.2768844221105529,163.26633165829145,-201.31622760873432
1.2768844221105529,163.71859296482413,-201.31531616831535
1.2768844221105529,164.1708542713568,-201.31439337953935
1.2768844221105529,164.62311557788945,-201.31345948717072
1.2768844221105529,165.0753768844221,-201.31251474168684
1.2768844221105529,165.52763819095478,-201.31155939927834
1.2768844221105529,165.97989949748745,-201.31059372184924
1.2768844221105529,166.4321608040201,-201.30961797701644
1.2768844221105529,166.88442211055275,-201.30863243811038
1.2768844221105529,167.33668341708542,-201.30763738417457
1.2768844221105529,167.7889447236181,-201.30663309996575
1.2768844221105529,168.24120603015075,-201.3056198759538
1.2768844221105529,168.69346733668343,-201.30459800832205
1.2768844221105529,169.1457286432161,-201.30356779896675
1.2768844221105529,169.59798994974875,-201.30252955549753
1.2768844221105529,170.0502512562814,-201.30148359123731
1.2768844221105529,170.50251256281408,-201.30043022522202
1.2768844221105529,170.95477386934675,-201.29936978220096
1.2768844221105529,171.4070351758794,-201.2983025926365
1.2768844221105529,171.85929648241205,-201.29722899270448
1.2768844221105529,172.31155778894473,-201.29614932429368
1.2768844221105529,172.7638190954774,-201.29506393500625
1.2768844221105529,173.21608040201005,-201.2939731781575
1.2768844221105529,173.6683417085427,-201.29287741277602
1.2768844221105529,174.12060301507537,-201.29177700360356
1.2768844221105529,174.57286432160805,-201.29067232109506
1.2768844221105529,175.0251256281407,-201.28956374141865
1.2768844221105529,175.47738693467338,-201.28845164645588
1.2768844221105529,175.92964824120605,-201.2873364238013
1.2768844221105529,176.3819095477387,-201.2862184667627
1.2768844221105529,176.83417085427135,-201.28509817436122
1.2768844221105529,177.28643216080403,-201.28397595133103
1.2768844221105529,177.7386934673367,-201.28285220811966
1.2768844221105529,178.19095477386935,-201.28172736088788
1.2768844221105529,178.643216080402,-201.2806018315095
1.2768844221105529,179.09547738693468,-201.27947604757168
1.2768844221105529,179.54773869346735,-201.2783504423748
1.2768844221105529,180.0,-201.27722545493233
1.284422110552764,90.0,-201.31071994476
1.284422110552764,90.45226130653266,-201.31069913292237
1.284422110552764,90.90452261306532,-201.31070318075783
1.284422110552764,91.35678391959799,-201.31073140636903
1.284422110552764,91.80904522613065,-201.31078313357222
1.284422110552764,92.26130653266331,-201.31085769189667
1.284422110552764,92.71356783919597,-201.3109544165848
1.284422110552764,93.16582914572864,-201.31107264859236
1.284422110552764,93.61809045226131,-201.31121173458843
1.284422110552764,94.07035175879398,-201.31137102695502
1.284422110552764,94.52261306532664,-201.31154988378754
1.284422110552764,94.9748743718593,-201.31174766889464
1.284422110552764,95.42713567839196,-201.31196375179817
