bond,polynomial,linear
1.5015037593984961,-201.22485076885556,-201.2247818183629
1.5052631578947366,-201.22098748882217,-201.220777191982
1.5090225563909772,-201.21708266839005,-201.21677256560108
1.512781954887218,-201.2131398991867,-201.21276793922013
1.5165413533834586,-201.209162881407,-201.2087633128392
1.5203007518796992,-201.20515540433635,-201.2047586864583
1.5240601503759397,-201.2011213266569,-201.20075406007737
1.5278195488721802,-201.1970645566726,-201.19674943369645
1.531578947368421,-201.19298903258644,-201.19274480731553
1.5353383458646614,-201.18889870295976,-201.18874018093462
1.5390977443609022,-201.18479750747838,-201.1847355545537
1.5428571428571427,-201.1806893581465,-201.18073092817275
1.5466165413533832,-201.17657812102294,-201.17672630179183
1.5503759398496237,-201.17246759860848,-201.1727216754109
1.5541353383458645,-201.16836151298642,-201.16871704903
1.5578947368421052,-201.16426348981201,-201.16471242264907
1.5616541353383457,-201.16017704323733,-201.16070779626816
1.5654135338345863,-201.15610556185257,-201.15670316988724
1.5691729323308268,-201.1520522957147,-201.15269854350632
1.5729323308270675,-201.14802034452694,-201.14869391712537
1.5766917293233083,-201.14401264702394,-201.14468929074445
1.5804511278195488,-201.14003197160815,-201.14068466436353
1.5842105263157893,-201.1360809082748,-201.13668003798261
1.5879699248120298,-201.13216186185315,-201.1326754116017
1.5917293233082705,-201.12827704658352,-201.12867078522078
1.595488721804511,-201.12442848203997,-201.12466615883986
1.5992481203007518,-201.12061799040006,-201.12066153245894
1.6030075187969923,-201.1168471950546,-201.11729427232166
1.6067669172932328,-201.1131175205409,-201.11408635374534
1.6105263157894734,-201.10943019377618,-201.11087843516898
1.614285714285714,-201.10578624655818,-201.10767051659263
1.6180451127819548,-201.10218651929358,-201.10446259801628
1.6218045112781954,-201.0986316659063,-201.10125467943993
1.6255639097744359,-201.09512215987203,-201.0980467608636
1.6293233082706764,-201.09165830131732,-201.09483884228726
1.6330827067669171,-201.0882402251165,-201.0916309237109
1.6368421052631577,-201.08486790991344,-201.08842300513456
