distance,polynomial,linear
1.488735919899875,-147.70111595354757,-147.69978704677786
1.4907384230287861,-147.70050321762182,-147.69940563556705
1.4927409261576974,-147.69988824811327,-147.69902422435624
1.4947434292866086,-147.69927113108236,-147.6986428131454
1.4967459324155197,-147.69865195221487,-147.6982614019346
1.4987484355444307,-147.6980307968112,-147.69787999072375
1.500750938673342,-147.69740774977575,-147.69741662909786
1.502753441802253,-147.69678289560633,-147.69681668344685
1.5047559449311643,-147.69615631838357,-147.69621673779585
1.5067584480600753,-147.69552810176015,-147.69561679214482
1.5087609511889863,-147.69489832895016,-147.69501684649381
1.5107634543178976,-147.6942670827186,-147.6944169008428
1.5127659574468089,-147.6936344453705,-147.69381695519178
1.51476846057572,-147.6930004987404,-147.69321700954077
1.516770963704631,-147.69236532418174,-147.69261706388977
1.5187734668335422,-147.69172900255626,-147.69201711823874
1.5207759699624535,-147.69109161422335,-147.69141717258773
1.5227784730913645,-147.69045323902958,-147.69081722693673
1.5247809762202755,-147.6898139562981,-147.69021728128573
1.5267834793491868,-147.68917384481833,-147.6896173356347
1.5287859824780978,-147.68853298283537,-147.6890173899837
1.530788485607009,-147.6878914480397,-147.68841744433269
1.5327909887359201,-147.68724931755688,-147.68781749868165
1.5347934918648312,-147.68660666793727,-147.68721755303065
1.5367959949937424,-147.68596357514576,-147.68661760737965
1.5387984981226537,-147.68532011455184,-147.6860176617286
1.5408010012515647,-147.68467636091924,-147.6854177160776
1.5428035043804758,-147.68403238839628,-147.6848177704266
1.544806007509387,-147.68338827050567,-147.68421782477557
1.5468085106382983,-147.68274408013488,-147.68361787912457
1.5488110137672093,-147.68209988952643,-147.68301793347356
1.5508135168961203,-147.68145577026806,-147.68241798782256
1.5528160200250316,-147.6808117932834,-147.68181804217153
1.5548185231539426,-147.6801680288224,-147.68121809652052
1.556821026282854,-147.6795245464521,-147.68061815086952
1.558823529411765,-147.67888141504727,-147.6800182052185
1.560826032540676,-147.67823870278144,-147.67941825956748
1.5628285356695872,-147.67759647711785,-147.67881831391648
1.5648310387984985,-147.67695480480046,-147.67821836826545
1.5668335419274095,-147.67631375184538,-147.67761842261444
1.5688360450563206,-147.67567338353217,-147.67701847696344
1.5708385481852318,-147.67503376439527,-147.67641853131244
1.572841051314143,-147.6743949582157,-147.6758185856614
1.5748435544430541,-147.67375702801286,-147.6752186400104
1.5768460575719652,-147.67312003603638,-147.6746186943594
1.5788485607008764,-147.67248404375823,-147.67401874870836
1.5808510638297875,-147.6718491118649,-147.67341880305736
1.5828535669586987,-147.67121530024974,-147.67281885740636
1.5848560700876098,-147.67058266800544,-147.67221891175532
1.5868585732165208,-147.66995127341679,-147.67161896610432
1.588861076345432,-147.66932117395342,-147.67101902045331
1.5908635794743433,-147.66869242626277,-147.6704190748023
1.5928660826032544,-147.66806508616332,-147.66981912915128
1.5948685857321654,-147.6674392086378,-147.66921918350027
1.5968710888610766,-147.66681484782683,-147.66861923784927
1.598873591989988,-147.66619205702236,-147.66801929219824
1.600876095118899,-147.66557088866168,-147.66741934654723
1.60287859824781,-147.6649513943214,-147.66681940089623
1.604881101376721,-147.66433362471162,-147.6662194552452
1.6068836045056323,-147.66371762967026,-147.6656195095942
1.6088861076345435,-147.6631034581577,-147.6650195639432
1.6108886107634546,-147.66249115825156,-147.66441961829216
1.6128911138923656,-147.66188077714148,-147.66381967264115
1.6148936170212769,-147.66127236112445,-147.66321972699015
1.6168961201501881,-147.66066595560002,-147.66261978133915
