bond,polynomial,linear
1.231101376720901,-55.406182627183874,-55.40604592039749
1.232040050062578,-55.40562250367945,-55.40544943521446
1.232978723404255,-55.40506114550556,-55.404852950031426
1.2339173967459323,-55.40449856302643,-55.4042564648484
1.2348560700876092,-55.403934766541184,-55.40365997966537
1.2357947434292864,-55.403369766283795,-55.40306349448234
1.2367334167709636,-55.402803572423075,-55.402467009299315
1.2376720901126406,-55.402236195062585,-55.40187052411628
1.2386107634543178,-55.40166764424061,-55.40127403893325
1.2395494367959947,-55.40109792993016,-55.40067755375023
1.240488110137672,-55.40052706203895,-55.4000810685672
1.241426783479349,-55.39995505040936,-55.399484583384165
1.242365456821026,-55.39938190481847,-55.398888098201134
1.243304130162703,-55.39880763497806,-55.39829161301811
1.2442428035043802,-55.39823225053462,-55.39769512783508
1.2451814768460574,-55.39765576106937,-55.39709864265205
1.2461201501877346,-55.39707817609834,-55.39650215746902
1.2470588235294116,-55.39649950507235,-55.39590567228599
1.2479974968710885,-55.39591975737711,-55.39530918710296
1.2489361702127657,-55.39533894233327,-55.394712701919936
1.249874843554443,-55.39475706919649,-55.394116216736904
1.2508135168961199,-55.394174147157536,-55.39351973155387
1.251752190237797,-55.39359018534235,-55.39292324637085
1.252690863579474,-55.39300519281218,-55.39232676118782
1.2536295369211512,-55.39241917856367,-55.391730276004786
1.2545682102628284,-55.391832151528995,-55.39113379082176
1.2555068836045054,-55.391244120576,-55.39053730563873
1.2564455569461825,-55.390655094508304,-55.3899408204557
1.2573842302878595,-55.390065082065526,-55.389344335272675
1.2583229036295367,-55.38947409192338,-55.38874785008964
1.2592615769712139,-55.3888821326939,-55.38815136490661
1.2602002503128908,-55.38828921292559,-55.38755487972359
1.261138923654568,-55.38769534110366,-55.38695839454056
1.262077596996245,-55.387100525650176,-55.386361909357525
1.2630162703379222,-55.38650477492435,-55.3857654241745
1.2639549436795994,-55.385908097222725,-55.38516893899147
1.2648936170212763,-55.385310500779426,-55.38457245380844
1.2658322903629535,-55.38471199376642,-55.383975968625414
1.2667709637046305,-55.38411258429379,-55.38337948344238
1.2677096370463077,-55.383512280409974,-55.38278299825935
1.2686483103879849,-55.3829110901021,-55.38218651307633
1.2695869837296618,-55.382309021296244,-55.381590027893296
1.270525657071339,-55.38170608185779,-55.380993542710264
1.271464330413016,-55.38110227959171,-55.38039705752724
1.2724030037546932,-55.3804976222429,-55.37980057234421
1.2733416770963704,-55.379892117496574,-55.37920408716118
