angle,polynomial,linear
109.57697121401752,-55.47161337776996,-55.47144339325303
109.60700876095119,-55.4715881840547,-55.47141892909946
109.63704630788486,-55.47156285420683,-55.47139446494588
109.66708385481853,-55.47153738845265,-55.4713700007923
109.69712140175218,-55.47151178702131,-55.47134553663872
109.72715894868585,-55.4714860501448,-55.47132107248514
109.75719649561952,-55.47146017805792,-55.47129660833156
109.7872340425532,-55.47143417099833,-55.47127214417798
109.81727158948686,-55.47140802920656,-55.471247680024405
109.84730913642052,-55.47138175292594,-55.47122321587083
109.87734668335419,-55.4713553424027,-55.471198751717246
109.90738423028786,-55.47132879788592,-55.47117428756367
109.93742177722153,-55.471302119627516,-55.47114982341009
109.96745932415519,-55.4712753078823,-55.47112535925651
109.99749687108886,-55.47124836290793,-55.47110089510293
110.02753441802253,-55.47122128496493,-55.47107643094935
110.0575719649562,-55.47119407431671,-55.47105196679578
110.08760951188987,-55.47116673122954,-55.471027502642194
110.11764705882354,-55.471139255972545,-55.47100303848862
110.14768460575719,-55.47111164881774,-55.470978574335035
110.17772215269086,-55.47108391003999,-55.47095411018146
110.20775969962453,-55.47105603991704,-55.47092964602788
110.2377972465582,-55.47102803872949,-55.4709051818743
110.26783479349186,-55.470999906760824,-55.470880717720725
110.29787234042553,-55.47097164429734,-55.47085625356714
110.3279098873592,-55.47094325162825,-55.470831789413566
110.35794743429287,-55.470914729045575,-55.47080732525998
110.38798498122654,-55.4708860768442,-55.47078286110641
110.41802252816021,-55.47085729532186,-55.47075839695283
110.44806007509386,-55.47082838477913,-55.47073393279925
110.47809762202753,-55.470799345519396,-55.47070946864567
110.5081351689612,-55.4707701778489,-55.47068500449209
110.53817271589487,-55.47074088207668,-55.470660540338514
110.56821026282853,-55.470711458514614,-55.47063607618493
110.5982478097622,-55.470681907477356,-55.470611612031355
110.62828535669587,-55.47065222928238,-55.47058714787778
110.65832290362954,-55.47062242424994,-55.4705626837242
110.68836045056321,-55.47059249270306,-55.47053821957062
110.71839799749687,-55.47056243496755,-55.47051375541704
110.74843554443054,-55.470532251371964,-55.47048929126346
110.7784730913642,-55.470501942247616,-55.47046482710988
110.80851063829788,-55.47047150792855,-55.4704403629563
110.83854818523155,-55.47044094875153,-55.47041589880273
110.8685857321652,-55.47041026505604,-55.470391434649144
110.89862327909887,-55.47037945718426,-55.47036697049557
110.92866082603254,-55.47034852548105,-55.470342506341986
110.95869837296621,-55.47031747029395,-55.47031804218841
110.98873591989988,-55.47028629197314,-55.470293578034834
111.01877346683354,-55.47025499087145,-55.4702613528278
111.0488110137672,-55.47022356734434,-55.4702244709887
111.07884856070088,-55.47019202174986,-55.470187589149596
111.10888610763455,-55.470160354448666,-55.470150707310495
111.1389236545682,-55.47012856580398,-55.470113825471394
111.16896120150187,-55.47009665618158,-55.47007694363229
111.19899874843554,-55.47006462594977,-55.47004006179319
111.22903629536921,-55.47003247547937,-55.47000317995409
111.25907384230288,-55.47000020514371,-55.46996629811499
111.28911138923655,-55.46996781531858,-55.46992941627589
111.31914893617021,-55.46993530638223,-55.46989253443679
111.34918648310388,-55.469902678715336,-55.46985565259769
111.37922403003755,-55.46986993270097,-55.46981877075858
111.40926157697122,-55.469837068724615,-55.46978188891948
111.43929912390487,-55.46980408717408,-55.46974500708038
111.46933667083854,-55.469770988439556,-55.469708125241276
111.49937421777221,-55.46973777291349,-55.469671243402175
111.52941176470588,-55.469704440990654,-55.469634361563074
111.55944931163955,-55.469670993068064,-55.46959747972397
111.58948685857322,-55.46963742954495,-55.46956059788487
111.61952440550688,-55.469603750822785,-55.46952371604577
111.64956195244055,-55.469569957305175,-55.46948683420667
111.67959949937422,-55.46953604939789,-55.46944995236757
111.70963704630789,-55.46950202750881,-55.46941307052847
111.73967459324155,-55.46946789204791,-55.46937618868937
111.76971214017522,-55.469433643427195,-55.469339306850266
111.79974968710889,-55.46939928206072,-55.46930242501116
111.82978723404256,-55.4693648083645,-55.46926554317206
111.85982478097623,-55.46933022275653,-55.469228661332956
111.88986232790988,-55.46929552565671,-55.469191779493855
111.91989987484355,-55.46926071748683,-55.469154897654754
111.94993742177722,-55.469225798670536,-55.46911801581565
111.97997496871089,-55.46919076963328,-55.46908113397655
112.01001251564455,-55.46915563080229,-55.46904425213745
112.04005006257822,-55.46912038260656,-55.46900737029835
112.07008760951189,-55.46908502547675,-55.46897048845925
