distance,polynomial,linear
1.5645807259073838,-7.882488727505058,-7.880018461093876
1.5683354192740921,-7.8824653065581245,-7.880059262347366
1.5720901126408007,-7.882437449021825,-7.880100063600856
1.5758448060075092,-7.882405209194044,-7.880140864854346
1.5795994993742175,-7.882368640817065,-7.880181666107837
1.5833541927409258,-7.882327797084407,-7.880222467361326
1.5871088861076341,-7.882282730647551,-7.880263268614817
1.5908635794743426,-7.882233493622565,-7.880304069868307
1.594618272841051,-7.882180137596622,-7.880344871121797
1.5983729662077595,-7.882122713634417,-7.880385672375287
1.6021276595744678,-7.882061272284489,-7.880426473628778
1.605882352941176,-7.881995863585445,-7.880467274882268
1.6096370463078844,-7.881926537072082,-7.880508076135758
1.613391739674593,-7.881853341781428,-7.8805488773892485
1.6171464330413015,-7.881776326258681,-7.880589678642739
1.6209011264080098,-7.8816955385630605,-7.880630479896229
1.624655819774718,-7.88161102627358,-7.880671281149719
1.6284105131414264,-7.8815228364947165,-7.8807120824032095
1.6321652065081347,-7.881431015862013,-7.880752883656699
1.6359198998748432,-7.881335610547588,-7.88079368491019
1.6396745932415517,-7.881236666265564,-7.88083448616368
1.64342928660826,-7.881134228277424,-7.880875287417171
1.6471839799749683,-7.881028341397283,-7.88091608867066
1.6509386733416767,-7.880919049997081,-7.880898036375584
1.6546933667083852,-7.8808063980117105,-7.880703423434806
1.6584480600750935,-7.880690428944066,-7.880508810494028
1.662202753441802,-7.880571185870014,-7.88031419755325
1.6659574468085103,-7.880448711443308,-7.880119584612472
1.6697121401752186,-7.880323047900417,-7.879924971671694
1.673466833541927,-7.880194237065302,-7.879730358730916
1.6772215269086355,-7.880062320354114,-7.879535745790139
1.6809762202753438,-7.879927338779834,-7.87934113284936
1.6847309136420523,-7.879789332956845,-7.879146519908582
1.6884856070087606,-7.879648343105445,-7.878951906967805
1.692240300375469,-7.879504409056293,-7.878757294027027
1.6959949937421772,-7.879357570254801,-7.878562681086249
1.6997496871088857,-7.879207865765464,-7.878368068145471
1.7035043804755943,-7.879055334276129,-7.878173455204693
1.7072590738423026,-7.8789000141022125,-7.877978842263915
1.7110137672090109,-7.878741943190861,-7.8777842293231375
1.7147684605757192,-7.878581159125051,-7.87758961638236
1.7185231539424275,-7.8784176991276444,-7.877395003441581
1.722277847309136,-7.878251600065383,-7.8772003905008035
1.7260325406758446,-7.8780828984528375,-7.877005777560026
1.7297872340425529,-7.877911630456301,-7.876811164619248
1.7335419274092612,-7.877737831897635,-7.87661655167847
1.7372966207759695,-7.87756153825807,-7.876421938737692
1.741051314142678,-7.877382784681947,-7.876227325796914
1.7448060075093863,-7.877201605980426,-7.876032712856136
1.7485607008760948,-7.877018036635137,-7.8758380999153585
1.7523153942428031,-7.876832110801794,-7.875643486974581
1.7560700876095114,-7.876643862313754,-7.875448874033802
1.7598247809762197,-7.876453324685547,-7.8752542610930245
1.7635794743429283,-7.876260531116345,-7.875059648152247
1.7673341677096368,-7.8760655144934075,-7.874865035211469
1.7710888610763451,-7.875868307395467,-7.874670422270691
1.7748435544430534,-7.87566894209609,-7.874475809329913
1.7785982478097617,-7.875467450566984,-7.874281196389135
1.78235294117647,-7.875263864481278,-7.874086583448357
1.7861076345431786,-7.87505821521675,-7.87389197050758
1.789862327909887,-7.874850533859031,-7.873697357566802
1.7936170212765954,-7.8746408512047585,-7.873502744626023
1.7973717146433037,-7.8744291977647025,-7.873308131685246
1.801126408010012,-7.8742156037668485,-7.873113518744468
1.8048811013767205,-7.87400009915945,-7.87291890580369
1.8086357947434288,-7.873782713614042,-7.872724292862912
1.8123904881101374,-7.873563476528418,-7.872529679922134
1.8161451814768457,-7.8733424170295825,-7.872335066981356
1.819899874843554,-7.873119563976657,-7.872140454040578
