angle,spline,linear
170.30075187969925,-15.56530569772537,-15.565292012120945
170.5263157894737,-15.56534738805196,-15.565324590315353
170.75187969924812,-15.565388091246321,-15.565357168509761
170.97744360902254,-15.56542780763004,-15.56538974670417
171.203007518797,-15.565466537524696,-15.565422324898577
171.42857142857144,-15.565504281251874,-15.565454903092986
171.65413533834587,-15.565541039133157,-15.565487481287395
171.8796992481203,-15.565576811490132,-15.565520059481804
172.10526315789474,-15.56561159864438,-15.56555263767621
172.33082706766916,-15.565645400917484,-15.56558521587062
172.55639097744358,-15.565678218631028,-15.565617794065028
172.78195488721803,-15.565710052106597,-15.565650372259435
173.00751879699249,-15.565740901665777,-15.565682950453844
173.2330827067669,-15.565770767630143,-15.565715528648253
173.45864661654133,-15.565799650321289,-15.565748106842662
173.68421052631578,-15.565827550060794,-15.565780685037069
173.90977443609023,-15.565854467170242,-15.565813263231478
174.13533834586465,-15.565880401971214,-15.565845841425887
174.36090225563908,-15.565905354785297,-15.565878419620294
174.58646616541353,-15.565929325934075,-15.565910997814703
174.81203007518798,-15.56595231573913,-15.565943576009111
175.0375939849624,-15.565974324522047,-15.56597253086179
175.26315789473682,-15.565995352604409,-15.565983369005822
175.48872180451127,-15.566015400307798,-15.565994207149856
175.71428571428572,-15.5660344679538,-15.566005045293888
175.93984962406014,-15.566052555864,-15.56601588343792
176.16541353383457,-15.566069664359977,-15.566026721581954
176.39097744360902,-15.566085793763321,-15.566037559725986
176.61654135338347,-15.566100944395611,-15.56604839787002
176.8421052631579,-15.566115116578429,-15.566059236014052
177.0676691729323,-15.566128310633365,-15.566070074158086
177.29323308270676,-15.566140526881997,-15.566080912302118
177.5187969924812,-15.56615176564591,-15.56609175044615
177.74436090225564,-15.566162027246692,-15.566102588590184
177.96992481203006,-15.56617131200592,-15.566113426734216
178.1954887218045,-15.566179620245183,-15.56612426487825
178.42105263157896,-15.566186952286062,-15.566135103022281
178.64661654135338,-15.566193308450142,-15.566145941166313
178.8721804511278,-15.566198689059005,-15.566156779310347
179.09774436090225,-15.566203094434234,-15.56616761745438
179.3233082706767,-15.566206524897417,-15.566178455598413
179.54887218045113,-15.566208980770137,-15.566189293742445
179.77443609022555,-15.566210462373972,-15.566200131886479
180.0,-15.566210970030511,-15.566210970030511
