bond,spline,linear
1.5917293233082705,-15.512330822592903,-15.512081112377265
1.595488721804511,-15.511164551353682,-15.511023100823536
1.5992481203007518,-15.509989534092135,-15.509965089269805
1.6030075187969923,-15.508805860448394,-15.508748367179187
1.6067669172932328,-15.507613791929861,-15.507491967454346
1.6105263157894734,-15.50641366707538,-15.506235567729506
1.614285714285714,-15.505205824787136,-15.504979168004665
1.6180451127819548,-15.503990603967319,-15.503722768279824
1.6218045112781954,-15.502768343518126,-15.502466368554984
1.6255639097744359,-15.501539382341742,-15.501209968830143
1.6293233082706764,-15.500304059340362,-15.499953569105301
1.6330827067669171,-15.499062713416173,-15.498697169380462
1.6368421052631577,-15.497815683471373,-15.49744076965562
1.6406015037593984,-15.496563308408149,-15.496184369930779
1.644360902255639,-15.495305927128692,-15.49492797020594
1.6481203007518794,-15.494043878535193,-15.493671570481098
1.65187969924812,-15.492777501529845,-15.492415170756257
1.6556390977443607,-15.491507135014837,-15.491158771031415
1.6593984962406014,-15.490233117892362,-15.489902371306576
1.663157894736842,-15.488955789064612,-15.488645971581734
1.6669172932330825,-15.487675487433773,-15.487389571856893
1.670676691729323,-15.486392551902041,-15.486133172132053
1.6744360902255637,-15.485107321371606,-15.484876772407212
1.6781954887218045,-15.483820134744658,-15.48362037268237
1.681954887218045,-15.48253133092339,-15.48236397295753
1.6857142857142855,-15.481241248809994,-15.48110757323269
1.689473684210526,-15.47995022730666,-15.479851173507848
1.6932330827067668,-15.478658605315575,-15.478594773783009
1.6969924812030073,-15.477366721738935,-15.477338374058167
1.700751879699248,-15.476074913918158,-15.476056219550365
1.7045112781954885,-15.474783188311251,-15.474671045910723
1.708270676691729,-15.473490813131617,-15.473285872271079
1.7120300751879696,-15.472196956703323,-15.471900698631435
1.7157894736842103,-15.470900787350441,-15.470515524991791
1.719548872180451,-15.46960147339704,-15.469130351352147
1.7233082706766916,-15.468298183167189,-15.467745177712505
1.727067669172932,-15.46699008498496,-15.466360004072861
1.7308270676691726,-15.465676347174421,-15.464974830433217
1.7345864661654133,-15.464356138059644,-15.463589656793573
1.738345864661654,-15.463028625964695,-15.46220448315393
1.7421052631578946,-15.461692979213648,-15.460819309514285
1.7458646616541351,-15.460348366130573,-15.459434135874643
1.7496240601503756,-15.458993955039533,-15.458048962234999
1.7533834586466162,-15.457628914264607,-15.456663788595355
1.757142857142857,-15.456252412129858,-15.455278614955711
1.7609022556390976,-15.454863616959361,-15.453893441316067
1.7646616541353382,-15.45346169707718,-15.452508267676425
1.7684210526315787,-15.452045820807392,-15.451123094036781
1.7721804511278192,-15.45061515647406,-15.449737920397137
1.77593984962406,-15.449168872401257,-15.448352746757493
1.7796992481203007,-15.447706136913053,-15.446967573117849
1.7834586466165412,-15.44622611833352,-15.445582399478205
1.7872180451127817,-15.444727984986724,-15.444197225838563
1.7909774436090222,-15.443210905196734,-15.442812052198919
1.794736842105263,-15.441674047287625,-15.441426878559275
1.7984962406015035,-15.44011657958346,-15.440041704919631
1.8022556390977442,-15.438537823931277,-15.438610756832901
1.8060150375939847,-15.436939399336467,-15.437149292448112
1.8097744360902253,-15.43532469316148,-15.435687828063323
1.8135338345864658,-15.43369713825706,-15.434226363678533
1.8172932330827065,-15.432060167473939,-15.432764899293744
1.8210526315789473,-15.43041721366286,-15.431303434908955
1.8248120300751878,-15.428771709674562,-15.429841970524166
1.8285714285714283,-15.427127088359775,-15.428380506139376
1.8323308270676688,-15.425486782569246,-15.426919041754587
1.8360902255639096,-15.423854225153708,-15.425457577369798
1.8398496240601503,-15.4222328489639,-15.423996112985009
1.8436090225563908,-15.420626086850557,-15.42253464860022
1.8473684210526313,-15.419037371664423,-15.42107318421543
1.8511278195488718,-15.417470136256233,-15.419611719830641
