angle,spline,linear
173.45864661654133,-181.2719708568545,-181.27236110850225
173.68421052631578,-181.27212664737803,-181.27247765681525
173.90977443609023,-181.27228895550925,-181.27259420512826
174.13533834586465,-181.27245753824235,-181.27271075344126
174.36090225563908,-181.27263215257148,-181.27282730175423
174.58646616541353,-181.27281255549082,-181.27294385006724
174.81203007518798,-181.27299850399444,-181.27306039838024
175.0375939849624,-181.27318975507666,-181.27319578863202
175.26315789473682,-181.27338606573153,-181.27342538857775
175.48872180451127,-181.27358719295324,-181.27365498852345
175.71428571428572,-181.27379289373596,-181.27388458846914
175.93984962406014,-181.2740029250739,-181.27411418841484
176.16541353383457,-181.2742170439611,-181.27434378836057
176.39097744360902,-181.27443500739184,-181.27457338830627
176.61654135338347,-181.27465657236027,-181.27480298825196
176.8421052631579,-181.2748814958605,-181.2750325881977
177.0676691729323,-181.27510953488672,-181.2752621881434
177.29323308270676,-181.27534044643312,-181.27549178808908
177.5187969924812,-181.27557398749386,-181.2757213880348
177.74436090225564,-181.27580991506304,-181.2759509879805
177.96992481203006,-181.27604798613487,-181.2761805879262
178.1954887218045,-181.27628795770352,-181.27641018787193
178.42105263157896,-181.27652958676313,-181.27663978781763
178.64661654135338,-181.2767726303079,-181.27686938776333
178.8721804511278,-181.27701684533196,-181.27709898770902
179.09774436090225,-181.2772619888295,-181.27732858765475
179.3233082706767,-181.27750781779466,-181.27755818760045
179.54887218045113,-181.27775408922162,-181.27778778754615
179.77443609022555,-181.27800056010452,-181.27801738749187
180.0,-181.27824698743757,-181.27824698743757
