r_nn,r_no,spline
2.005778894472362,1.323115577889447,-181.04628755577423
2.005778894472362,1.3268844221105525,-181.04436690860072
2.005778894472362,1.330653266331658,-181.04241650109105
2.005778894472362,1.3344221105527636,-181.0404368838685
2.005778894472362,1.338190954773869,-181.0384286075561
2.005778894472362,1.3419597989949745,-181.03639222277712
2.005778894472362,1.3457286432160802,-181.03432828015468
2.005778894472362,1.3494974874371857,-181.03223733031206
2.005778894472362,1.3532663316582911,-181.0301199238723
2.005778894472362,1.3570351758793966,-181.02797661145846
2.005778894472362,1.3608040201005023,-181.02580794369385
2.005778894472362,1.3645728643216077,-181.02361447120157
2.005778894472362,1.3683417085427132,-181.02139674460494
2.005778894472362,1.3721105527638189,-181.01915531452684
2.005778894472362,1.3758793969849243,-181.01689073159068
2.005778894472362,1.3796482412060298,-181.01460354641955
2.005778894472362,1.3834170854271353,-181.01229430963653
2.005778894472362,1.387185929648241,-181.00996357186486
2.005778894472362,1.3909547738693464,-181.00761188372775
2.005778894472362,1.3947236180904519,-181.00523979584818
2.005778894472362,1.3984924623115575,-181.00284785884944
2.005778894472362,1.402261306532663,-181.00043664176266
2.005778894472362,1.4060301507537685,-180.99800698905744
2.005778894472362,1.409798994974874,-180.99555995723617
2.005778894472362,1.4135678391959796,-180.9930966082557
2.005778894472362,1.417336683417085,-180.9906180040726
2.005778894472362,1.4211055276381908,-180.98812520664367
2.005778894472362,1.4248743718592962,-180.9856192779255
2.005778894472362,1.4286432160804017,-180.98310127987494
2.005778894472362,1.4324120603015071,-180.9805722744487
2.005778894472362,1.4361809045226126,-180.9780333236035
2.005778894472362,1.4399497487437183,-180.975485489296
2.005778894472362,1.4437185929648237,-180.97292983348297
2.005778894472362,1.4474874371859294,-180.97036741812107
2.005778894472362,1.4512562814070349,-180.9677993051671
2.005778894472362,1.4550251256281403,-180.9652265565777
2.005778894472362,1.4587939698492458,-180.96265023430956
2.005778894472362,1.4625628140703513,-180.96007140031958
2.005778894472362,1.466331658291457,-180.95749111656426
2.005778894472362,1.4701005025125624,-180.95491044500045
2.005778894472362,1.473869346733668,-180.9523304475848
2.005778894472362,1.4776381909547736,-180.94975218627417
2.005778894472362,1.481407035175879,-180.94717672302508
2.005778894472362,1.4851758793969845,-180.94460511979437
2.005778894472362,1.48894472361809,-180.94203843853867
2.005778894472362,1.4927135678391956,-180.93947774121477
2.005778894472362,1.496482412060301,-180.93692408977935
2.005778894472362,1.5002512562814068,-180.93437854618918
2.005778894472362,1.5040201005025122,-180.9318421724009
2.005778894472362,1.5077889447236177,-180.92931603037133
2.005778894472362,1.5115577889447231,-180.92680118205706
2.005778894472362,1.5153266331658286,-180.92429868941497
2.005778894472362,1.5190954773869343,-180.92180961440158
2.005778894472362,1.5228643216080398,-180.91933501897375
2.005778894472362,1.5266331658291454,-180.91687596508822
2.005778894472362,1.530402010050251,-180.9144335147016
2.005778894472362,1.5341708542713564,-180.91200872977072
2.005778894472362,1.5379396984924618,-180.90960267225208
2.005778894472362,1.5417085427135673,-180.90721640410266
2.005778894472362,1.545477386934673,-180.90485098727902
2.005778894472362,1.5492462311557786,-180.90250748373793
2.005778894472362,1.553015075376884,-180.9001869554362
2.005778894472362,1.5567839195979896,-180.89789046433043
2.005778894472362,1.560552763819095,-180.89561907237726
2.005778894472362,1.5643216080402005,-180.89337384153353
2.005778894472362,1.568090452261306,-180.891155833756
2.005778894472362,1.5718592964824116,-180.88896611100128
2.005778894472362,1.5756281407035173,-180.88680573522612
2.005778894472362,1.5793969849246228,-180.88467576838727
2.005778894472362,1.5831658291457282,-180.8825772724414
2.005778894472362,1.5869346733668337,-180.8805113093453
2.005778894472362,1.5907035175879392,-180.87847894105565
2.005778894472362,1.5944723618090448,-180.8764812295291
2.005778894472362,1.5982412060301503,-180.87451923672253
2.005778894472362,1.602010050251256,-180.87259402459247
2.005778894472362,1.6057788944723614,-180.8707066550957
2.005778894472362,1.609547738693467,-180.86885819018897
2.005778894472362,1.6133165829145724,-180.86704969182904
2.005778894472362,1.6170854271356778,-180.8652822219726
2.005778894472362,1.6208542713567835,-180.86355684257623
2.005778894472362,1.624623115577889,-180.86187461559683
2.005778894472362,1.6283919597989946,-180.86023660299102
2.005778894472362,1.6321608040201,-180.8586438667156
2.005778894472362,1.6359296482412056,-180.8570974687272
2.005778894472362,1.639698492462311,-180.8555984709826
2.005778894472362,1.6434673366834165,-180.85414793543845
2.005778894472362,1.6472361809045222,-180.85274692405156
2.005778894472362,1.6510050251256276,-180.85139649877854
2.005778894472362,1.6547738693467333,-180.85009772157622
2.005778894472362,1.6585427135678388,-180.8488516544013
2.005778894472362,1.6623115577889442,-180.84765935921035
2.005778894472362,1.6660804020100497,-180.8465218979603
2.005778894472362,1.6698492462311552,-180.84544033260764
2.005778894472362,1.6736180904522608,-180.8444157251094
2.005778894472362,1.6773869346733663,-180.84344913742189
2.005778894472362,1.681155778894472,-180.84254163150214
2.005778894472362,1.6849246231155774,-180.84169426930683
2.005778894472362,1.688693467336683,-180.84090811279253
2.005778894472362,1.6924623115577884,-180.84018422391614
2.005778894472362,1.6962311557788938,-180.8395236646343
2.005778894472362,1.6999999999999995,-180.83892749690364
2.012562814070352,0.95,-180.85115576609428
2.012562814070352,0.9537688442211055,-180.8603414407056
2.012562814070352,0.957537688442211,-180.8693063374659
2.012562814070352,0.9613065326633166,-180.8780527438403
2.012562814070352,0.965075376884422,-180.8865829472938
2.012562814070352,0.9688442211055276,-180.89489923529135
2.012562814070352,0.9726130653266332,-180.90300389529796
2.012562814070352,0.9763819095477386,-180.91089921477882
2.012562814070352,0.9801507537688442,-180.9185874811987
2.012562814070352,0.9839195979899497,-180.92607098202288
2.012562814070352,0.9876884422110552,-180.93335200471623
2.012562814070352,0.9914572864321607,-180.9404328367438
2.012562814070352,0.9952261306532663,-180.9473157655706
2.012562814070352,0.9989949748743718,-180.95400307866174
2.012562814070352,1.0027638190954773,-180.9604970634821
2.012562814070352,1.0065326633165828,-180.96680000749691
2.012562814070352,1.0103015075376884,-180.97291419817094
2.012562814070352,1.014070351758794,-180.97884192296942
2.012562814070352,1.0178391959798994,-180.98458546935728
2.012562814070352,1.0216080402010048,-180.99014712479953
2.012562814070352,1.0253768844221105,-180.99552917676118
2.012562814070352,1.029145728643216,-181.0007339127074
2.012562814070352,1.0329145728643214,-181.00576362010304
2.012562814070352,1.036683417085427,-181.0106205864132
2.012562814070352,1.0404522613065326,-181.01530709910293
2.012562814070352,1.044221105527638,-181.0198254456371
2.012562814070352,1.0479899497487437,-181.02417791348097
2.012562814070352,1.0517587939698492,-181.02836679009937
2.012562814070352,1.0555276381909546,-181.03239436295743
2.012562814070352,1.05929648241206,-181.0362629195201
2.012562814070352,1.0630653266331658,-181.03997474725247
2.012562814070352,1.0668341708542712,-181.04353213361958
2.012562814070352,1.0706030150753767,-181.04693736608635
2.012562814070352,1.0743718592964824,-181.05019273211792
2.012562814070352,1.0781407035175878,-181.0533005191792
2.012562814070352,1.0819095477386933,-181.0562630147353
2.012562814070352,1.085678391959799,-181.05908250625117
2.012562814070352,1.0894472361809044,-181.0617612811919
2.012562814070352,1.09321608040201,-181.06430162702253
2.012562814070352,1.0969849246231154,-181.066705831208
2.012562814070352,1.100753768844221,-181.06897618121334
2.012562814070352,1.1045226130653265,-181.07111496450364
2.012562814070352,1.108291457286432,-181.07312446854394
2.012562814070352,1.1120603015075377,-181.0750069807991
2.012562814070352,1.1158291457286431,-181.07676478873438
2.012562814070352,1.1195979899497486,-181.07840017981462
2.012562814070352,1.123366834170854,-181.0799154415049
2.012562814070352,1.1271356783919597,-181.08131286127028
2.012562814070352,1.1309045226130652,-181.08259472657568
2.012562814070352,1.1346733668341706,-181.08376332488632
2.012562814070352,1.1384422110552763,-181.08482094366693
2.012562814070352,1.1422110552763818,-181.08576987038285
2.012562814070352,1.1459798994974872,-181.08661239249886
2.012562814070352,1.1497487437185927,-181.08735079748013
2.012562814070352,1.1535175879396984,-181.0879873727916
2.012562814070352,1.1572864321608038,-181.0885244058983
2.012562814070352,1.1610552763819093,-181.08896418426536
2.012562814070352,1.164824120603015,-181.0893089953577
2.012562814070352,1.1685929648241205,-181.0895611266403
2.012562814070352,1.172361809045226,-181.08972286557827
2.012562814070352,1.1761306532663314,-181.08979649963663
2.012562814070352,1.179899497487437,-181.08978431628037
2.012562814070352,1.1836683417085425,-181.08968860297458
2.012562814070352,1.187437185929648,-181.0895116471841
2.012562814070352,1.1912060301507537,-181.0892557363742
2.012562814070352,1.1949748743718591,-181.08892315800972
2.012562814070352,1.1987437185929646,-181.0885161995558
2.012562814070352,1.20251256281407,-181.0880371484774
2.012562814070352,1.2062814070351757,-181.08748829223953
2.012562814070352,1.2100502512562812,-181.08687191830725
2.012562814070352,1.2138190954773866,-181.08619031414557
2.012562814070352,1.2175879396984923,-181.08544576721957
2.012562814070352,1.2213567839195978,-181.08464056499415
2.012562814070352,1.2251256281407032,-181.08377699493442
2.012562814070352,1.2288944723618087,-181.08285734450538
2.012562814070352,1.2326633165829144,-181.0818839011721
2.012562814070352,1.2364321608040199,-181.08085895239947
2.012562814070352,1.2402010050251255,-181.07978478565266
2.012562814070352,1.243969849246231,-181.0786636883966
2.012562814070352,1.2477386934673365,-181.0774979480964
2.012562814070352,1.251507537688442,-181.076289833655
2.012562814070352,1.2552763819095474,-181.07504089237733
2.012562814070352,1.259045226130653,-181.07375173418637
2.012562814070352,1.2628140703517585,-181.0724229063586
2.012562814070352,1.2665829145728642,-181.07105495617049
2.012562814070352,1.2703517587939697,-181.0696484308985
2.012562814070352,1.2741206030150751,-181.06820387781895
2.012562814070352,1.2778894472361806,-181.06672184420816
2.012562814070352,1.281658291457286,-181.06520287734278
2.012562814070352,1.2854271356783917,-181.0636475244989
2.012562814070352,1.2891959798994972,-181.06205633295326
2.012562814070352,1.2929648241206029,-181.06042984998206
2.012562814070352,1.2967336683417083,-181.05876862286178
2.012562814070352,1.3005025125628138,-181.05707319886875
2.012562814070352,1.3042713567839193,-181.05534412527948
2.012562814070352,1.308040201005025,-181.0535819493704
2.012562814070352,1.3118090452261304,-181.05178721841773
2.012562814070352,1.3155778894472359,-181.04996047969811
2.012562814070352,1.3193467336683415,-181.04810228048774
2.012562814070352,1.323115577889447,-181.04621316806322
2.012562814070352,1.3268844221105525,-181.04429368970082
2.012562814070352,1.330653266331658,-181.0423443926769
2.012562814070352,1.3344221105527636,-181.04036582426818
2.012562814070352,1.338190954773869,-181.03835853175067
2.012562814070352,1.3419597989949745,-181.03632306240107
2.012562814070352,1.3457286432160802,-181.03425996349557
2.012562814070352,1.3494974874371857,-181.0321697823108
2.012562814070352,1.3532663316582911,-181.030053066123
2.012562814070352,1.3570351758793966,-181.02791036220862
2.012562814070352,1.3608040201005023,-181.02574221784408
2.012562814070352,1.3645728643216077,-181.0235491803058
2.012562814070352,1.3683417085427132,-181.0213317968702
2.012562814070352,1.3721105527638189,-181.01909061481362
2.012562814070352,1.3758793969849243,-181.01682618141254
2.012562814070352,1.3796482412060298,-181.01453904394333
2.012562814070352,1.3834170854271353,-181.01222974968243
2.012562814070352,1.387185929648241,-181.00989884590618
2.012562814070352,1.3909547738693464,-181.00754687989107
2.012562814070352,1.3947236180904519,-181.00517439891345
2.012562814070352,1.3984924623115575,-181.00278195024978
2.012562814070352,1.402261306532663,-181.00037009974002
2.012562814070352,1.4060301507537685,-180.9979396909898
2.012562814070352,1.409798994974874,-180.99549178142948
2.012562814070352,1.4135678391959796,-180.99302743398962
2.012562814070352,1.417336683417085,-180.99054771160098
2.012562814070352,1.4211055276381908,-180.98805367719402
2.012562814070352,1.4248743718592962,-180.98554639369954
2.012562814070352,1.4286432160804017,-180.98302692404798
2.012562814070352,1.4324120603015071,-180.98049633117
2.012562814070352,1.4361809045226126,-180.97795567799636
2.012562814070352,1.4399497487437183,-180.97540602745752
2.012562814070352,1.4437185929648237,-180.97284844248423
2.012562814070352,1.4474874371859294,-180.97028398600705
2.012562814070352,1.4512562814070349,-180.96771372095657
2.012562814070352,1.4550251256281403,-180.96513871026343
2.012562814070352,1.4587939698492458,-180.96256001685833
2.012562814070352,1.4625628140703513,-180.95997870367185
2.012562814070352,1.466331658291457,-180.95739583363456
2.012562814070352,1.4701005025125624,-180.9548124696771
2.012562814070352,1.473869346733668,-180.95222967473012
2.012562814070352,1.4776381909547736,-180.94964851172423
2.012562814070352,1.481407035175879,-180.9470700435901
2.012562814070352,1.4851758793969845,-180.94449533325832
2.012562814070352,1.48894472361809,-180.94192544365941
2.012562814070352,1.4927135678391956,-180.9393614377242
2.012562814070352,1.496482412060301,-180.93680437838307
2.012562814070352,1.5002512562814068,-180.93425532856682
2.012562814070352,1.5040201005025122,-180.9317153512061
2.012562814070352,1.5077889447236177,-180.9291855092314
2.012562814070352,1.5115577889447231,-180.92666686557337
2.012562814070352,1.5153266331658286,-180.9241604831627
2.012562814070352,1.5190954773869343,-180.92166742492992
2.012562814070352,1.5228643216080398,-180.91918875380577
2.012562814070352,1.5266331658291454,-180.91672553272076
2.012562814070352,1.530402010050251,-180.91427882460556
2.012562814070352,1.5341708542713564,-180.91184969239083
2.012562814070352,1.5379396984924618,-180.90943919900712
2.012562814070352,1.5417085427135673,-180.90704840738508
2.012562814070352,1.545477386934673,-180.90467838045538
2.012562814070352,1.5492462311557786,-180.90233018114859
2.012562814070352,1.553015075376884,-180.90000487239533
2.012562814070352,1.5567839195979896,-180.89770351712627
2.012562814070352,1.560552763819095,-180.895427178272
2.012562814070352,1.5643216080402005,-180.89317691876312
2.012562814070352,1.568090452261306,-180.89095380153023
2.012562814070352,1.5718592964824116,-180.8887588895041
2.012562814070352,1.5756281407035173,-180.88659324561513
2.012562814070352,1.5793969849246228,-180.88445793279413
2.012562814070352,1.5831658291457282,-180.88235401397168
2.012562814070352,1.5869346733668337,-180.88028255207834
2.012562814070352,1.5907035175879392,-180.87824461004476
2.012562814070352,1.5944723618090448,-180.87624125080157
2.012562814070352,1.5982412060301503,-180.8742735372795
2.012562814070352,1.602010050251256,-180.87234253240896
2.012562814070352,1.6057788944723614,-180.87044929912065
2.012562814070352,1.609547738693467,-180.86859490034533
2.012562814070352,1.6133165829145724,-180.86678039901346
2.012562814070352,1.6170854271356778,-180.86500685805566
2.012562814070352,1.6208542713567835,-180.86327534040268
2.012562814070352,1.624623115577889,-180.8615869089851
2.012562814070352,1.6283919597989946,-180.8599426267335
2.012562814070352,1.6321608040201,-180.8583435565785
2.012562814070352,1.6359296482412056,-180.8567907614507
2.012562814070352,1.639698492462311,-180.8552853042808
2.012562814070352,1.6434673366834165,-180.8538282479994
2.012562814070352,1.6472361809045222,-180.8524206555371
2.012562814070352,1.6510050251256276,-180.85106358982452
2.012562814070352,1.6547738693467333,-180.8497581137923
2.012562814070352,1.6585427135678388,-180.848505290371
2.012562814070352,1.6623115577889442,-180.84730618249145
2.012562814070352,1.6660804020100497,-180.84616185308403
2.012562814070352,1.6698492462311552,-180.84507336507934
2.012562814070352,1.6736180904522608,-180.84404178140832
2.012562814070352,1.6773869346733663,-180.84306816500126
2.012562814070352,1.681155778894472,-180.84215357878892
2.012562814070352,1.6849246231155774,-180.841299085702
2.012562814070352,1.688693467336683,-180.84050574867095
2.012562814070352,1.6924623115577884,-180.83977463062647
2.012562814070352,1.6962311557788938,-180.83910679449923
2.012562814070352,1.6999999999999995,-180.83850330321982
2.0193467336683417,0.95,-180.85101341949402
2.0193467336683417,0.9537688442211055,-180.8601979011168
2.0193467336683417,0.957537688442211,-180.8691616634453
2.0193467336683417,0.9613065326633166,-180.8779069933305
2.0193467336683417,0.965075376884422,-180.88643617762307
2.0193467336683417,0.9688442211055276,-180.89475150317384
2.0193467336683417,0.9726130653266332,-180.90285525683365
2.0193467336683417,0.9763819095477386,-180.9107497254534
2.0193467336683417,0.9801507537688442,-180.91843719588377
2.0193467336683417,0.9839195979899497,-180.92591995497568
2.0193467336683417,0.9876884422110552,-180.93320028958
2.0193467336683417,0.9914572864321607,-180.9402804865474
2.0193467336683417,0.9952261306532663,-180.94716283272888
2.0193467336683417,0.9989949748743718,-180.9538496149751
2.0193467336683417,1.0027638190954773,-180.960343120137
2.0193467336683417,1.0065326633165828,-180.96664563506533
2.0193467336683417,1.0103015075376884,-180.97275944661106
2.0193467336683417,1.014070351758794,-180.97868684162475
2.0193467336683417,1.0178391959798994,-180.98443010695743
2.0193467336683417,1.0216080402010048,-180.98999152945996
2.0193467336683417,1.0253768844221105,-180.99537339598302
2.0193467336683417,1.029145728643216,-181.0005779933774
2.0193467336683417,1.0329145728643214,-181.00560760849405
2.0193467336683417,1.036683417085427,-181.0104645281838
2.0193467336683417,1.0404522613065326,-181.0151510392975
2.0193467336683417,1.044221105527638,-181.01966942868575
2.0193467336683417,1.0479899497487437,-181.02402198319962
2.0193467336683417,1.0517587939698492,-181.02821098968977
2.0193467336683417,1.0555276381909546,-181.0322387350071
2.0193467336683417,1.05929648241206,-181.03610750600245
2.0193467336683417,1.0630653266331658,-181.03981958952667
2.0193467336683417,1.0668341708542712,-181.04337727243043
2.0193467336683417,1.0706030150753767,-181.0467828415648
2.0193467336683417,1.0743718592964824,-181.05003858378038
2.0193467336683417,1.0781407035175878,-181.05314678592802
2.0193467336683417,1.0819095477386933,-181.05610973485867
2.0193467336683417,1.085678391959799,-181.05892971742307
2.0193467336683417,1.0894472361809044,-181.06160902047205
2.0193467336683417,1.09321608040201,-181.06414993085642
2.0193467336683417,1.0969849246231154,-181.06655473542705
2.0193467336683417,1.100753768844221,-181.06882572103476
2.0193467336683417,1.1045226130653265,-181.0709651745303
2.0193467336683417,1.108291457286432,-181.0729753827645
2.0193467336683417,1.1120603015075377,-181.07485863258833
2.0193467336683417,1.1158291457286431,-181.07661721085248
2.0193467336683417,1.1195979899497486,-181.07825340440777
2.0193467336683417,1.123366834170854,-181.07976950010507
2.0193467336683417,1.1271356783919597,-181.08116778479524
2.0193467336683417,1.1309045226130652,-181.08245054532904
2.0193467336683417,1.1346733668341706,-181.08362006855728
2.0193467336683417,1.1384422110552763,-181.08467864133078
2.0193467336683417,1.1422110552763818,-181.08562855050047
2.0193467336683417,1.1459798994974872,-181.08647208291708
2.0193467336683417,1.1497487437185927,-181.0872115254314
2.0193467336683417,1.1535175879396984,-181.08784916489444
2.0193467336683417,1.1572864321608038,-181.08838728815672
2.0193467336683417,1.1610552763819093,-181.08882818206936
2.0193467336683417,1.164824120603015,-181.0891741334831
2.0193467336683417,1.1685929648241205,-181.08942742924862
2.0193467336683417,1.172361809045226,-181.08959035621686
2.0193467336683417,1.1761306532663314,-181.08966520123863
2.0193467336683417,1.179899497487437,-181.0896542511648
2.0193467336683417,1.1836683417085425,-181.08955979284607
2.0193467336683417,1.187437185929648,-181.08938411313338
2.0193467336683417,1.1912060301507537,-181.08912949887755
2.0193467336683417,1.1949748743718591,-181.0887982369294
2.0193467336683417,1.1987437185929646,-181.0883926141396
2.0193467336683417,1.20251256281407,-181.0879149173592
2.0193467336683417,1.2062814070351757,-181.08736743343883
2.0193467336683417,1.2100502512562812,-181.0867524492294
2.0193467336683417,1.2138190954773866,-181.08607225158184
2.0193467336683417,1.2175879396984923,-181.08532912734682
2.0193467336683417,1.2213567839195978,-181.08452536337518
2.0193467336683417,1.2251256281407032,-181.08366324651786
2.0193467336683417,1.2288944723618087,-181.08274506362554
2.0193467336683417,1.2326633165829144,-181.0817731015491
2.0193467336683417,1.2364321608040199,-181.08074964713938
2.0193467336683417,1.2402010050251255,-181.07967698724718
2.0193467336683417,1.243969849246231,-181.07855740872333
2.0193467336683417,1.2477386934673365,-181.07739319841872
2.0193467336683417,1.251507537688442,-181.07618662460564
2.0193467336683417,1.2552763819095474,-181.0749392333199
2.0193467336683417,1.259045226130653,-181.0736516323863
2.0193467336683417,1.2628140703517585,-181.07232436692732
2.0193467336683417,1.2665829145728642,-181.07095798206566
2.0193467336683417,1.2703517587939697,-181.06955302292388
2.0193467336683417,1.2741206030150751,-181.06811003462468
2.0193467336683417,1.2778894472361806,-181.0666295622904
2.0193467336683417,1.281658291457286,-181.06511215104385
2.0193467336683417,1.2854271356783917,-181.06355834600743
2.0193467336683417,1.2891959798994972,-181.0619686923039
2.0193467336683417,1.2929648241206029,-181.0603437350558
2.0193467336683417,1.2967336683417083,-181.05868401938568
2.0193467336683417,1.3005025125628138,-181.0569900904161
2.0193467336683417,1.3042713567839193,-181.05526249326968
2.0193467336683417,1.308040201005025,-181.0535017730691
2.0193467336683417,1.3118090452261304,-181.05170847493673
2.0193467336683417,1.3155778894472359,-181.0498831439954
2.0193467336683417,1.3193467336683415,-181.04802632536752
2.0193467336683417,1.323115577889447,-181.04613856417575
2.0193467336683417,1.3268844221105525,-181.04422040554272
2.0193467336683417,1.330653266331658,-181.04227239459092
2.0193467336683417,1.3344221105527636,-181.04029507644302
2.0193467336683417,1.338190954773869,-181.03828899622155
2.0193467336683417,1.3419597989949745,-181.03625469904912
2.0193467336683417,1.3457286432160802,-181.03419273004832
2.0193467336683417,1.3494974874371857,-181.03210363434178
2.0193467336683417,1.3532663316582911,-181.029987957052
2.0193467336683417,1.3570351758793966,-181.02784624330164
2.0193467336683417,1.3608040201005023,-181.02567903821316
2.0193467336683417,1.3645728643216077,-181.02348688690927
2.0193467336683417,1.3683417085427132,-181.02127033451262
2.0193467336683417,1.3721105527638189,-181.01902992614563
2.0193467336683417,1.3758793969849243,-181.01676620693104
2.0193467336683417,1.3796482412060298,-181.01447972199128
2.0193467336683417,1.3834170854271353,-181.01217101644903
2.0193467336683417,1.387185929648241,-181.00984063542694
2.0193467336683417,1.3909547738693464,-181.00748912404748
2.0193467336683417,1.3947236180904519,-181.00511702743327
2.0193467336683417,1.3984924623115575,-181.0027248907069
2.0193467336683417,1.402261306532663,-181.00031327760982
2.0193467336683417,1.4060301507537685,-180.99788303047697
2.0193467336683417,1.409798994974874,-180.9954352061051
2.0193467336683417,1.4135678391959796,-180.99297086680744
2.0193467336683417,1.417336683417085,-180.99049107489768
2.0193467336683417,1.4211055276381908,-180.98799689268887
2.0193467336683417,1.4248743718592962,-180.98548938249468
2.0193467336683417,1.4286432160804017,-180.98296960662833
2.0193467336683417,1.4324120603015071,-180.9804386274034
2.0193467336683417,1.4361809045226126,-180.9778975071332
2.0193467336683417,1.4399497487437183,-180.97534730813106
2.0193467336683417,1.4437185929648237,-180.97278909271063
2.0193467336683417,1.4474874371859294,-180.97022392318505
2.0193467336683417,1.4512562814070349,-180.96765286186786
2.0193467336683417,1.4550251256281403,-180.96507697107242
2.0193467336683417,1.4587939698492458,-180.9624973131121
2.0193467336683417,1.4625628140703513,-180.9599149503004
2.0193467336683417,1.466331658291457,-180.95733094495063
2.0193467336683417,1.4701005025125624,-180.95474635937623
2.0193467336683417,1.473869346733668,-180.95216225589064
2.0193467336683417,1.4776381909547736,-180.9495796968072
2.0193467336683417,1.481407035175879,-180.94699974443938
2.0193467336683417,1.4851758793969845,-180.94442346110057
2.0193467336683417,1.48894472361809,-180.94185190910406
2.0193467336683417,1.4927135678391956,-180.9392861507634
2.0193467336683417,1.496482412060301,-180.93672724839192
2.0193467336683417,1.5002512562814068,-180.93417626430298
2.0193467336683417,1.5040201005025122,-180.93163426081009
2.0193467336683417,1.5077889447236177,-180.9291023002267
2.0193467336683417,1.5115577889447231,-180.926581444866
2.0193467336683417,1.5153266331658286,-180.92407275704159
2.0193467336683417,1.5190954773869343,-180.9215772990668
2.0193467336683417,1.5228643216080398,-180.91909613325498
2.0193467336683417,1.5266331658291454,-180.91663032191957
2.0193467336683417,1.530402010050251,-180.91418092737405
2.0193467336683417,1.5341708542713564,-180.9117490119318
2.0193467336683417,1.5379396984924618,-180.90933563790605
2.0193467336683417,1.5417085427135673,-180.9069418676104
2.0193467336683417,1.545477386934673,-180.90456876335818
2.0193467336683417,1.5492462311557786,-180.90221738746285
2.0193467336683417,1.553015075376884,-180.89988880223777
2.0193467336683417,1.5567839195979896,-180.8975840699963
2.0193467336683417,1.560552763819095,-180.8953042530519
2.0193467336683417,1.5643216080402005,-180.89305041371796
2.0193467336683417,1.568090452261306,-180.89082361430792
2.0193467336683417,1.5718592964824116,-180.8886249171351
2.0193467336683417,1.5756281407035173,-180.88645538451294
2.0193467336683417,1.5793969849246228,-180.88431607875486
2.0193467336683417,1.5831658291457282,-180.8822080621743
2.0193467336683417,1.5869346733668337,-180.88013239708462
2.0193467336683417,1.5907035175879392,-180.8780901457992
2.0193467336683417,1.5944723618090448,-180.87608237063148
2.0193467336683417,1.5982412060301503,-180.87411013389487
2.0193467336683417,1.602010050251256,-180.8721744979027
2.0193467336683417,1.6057788944723614,-180.87027652496846
2.0193467336683417,1.609547738693467,-180.8684172774055
2.0193467336683417,1.6133165829145724,-180.86659781752726
2.0193467336683417,1.6170854271356778,-180.86481920764714
2.0193467336683417,1.6208542713567835,-180.86308251007853
2.0193467336683417,1.624623115577889,-180.86138878713484
2.0193467336683417,1.6283919597989946,-180.85973910112943
2.0193467336683417,1.6321608040201,-180.8581345143758
2.0193467336683417,1.6359296482412056,-180.85657608918726
2.0193467336683417,1.639698492462311,-180.85506488787726
2.0193467336683417,1.6434673366834165,-180.85360197275918
2.0193467336683417,1.6472361809045222,-180.85218840614647
2.0193467336683417,1.6510050251256276,-180.85082525035244
2.0193467336683417,1.6547738693467333,-180.84951356769062
2.0193467336683417,1.6585427135678388,-180.84825442047435
2.0193467336683417,1.6623115577889442,-180.847048871017
2.0193467336683417,1.6660804020100497,-180.84589798163196
2.0193467336683417,1.6698492462311552,-180.84480281463277
2.0193467336683417,1.6736180904522608,-180.84376443233273
2.0193467336683417,1.6773869346733663,-180.84278389704514
2.0193467336683417,1.681155778894472,-180.8418622710836
2.0193467336683417,1.6849246231155774,-180.8410006167615
2.0193467336683417,1.688693467336683,-180.84019999639207
2.0193467336683417,1.6924623115577884,-180.8394614722889
2.0193467336683417,1.6962311557788938,-180.83878610676524
2.0193467336683417,1.6999999999999995,-180.8381749621346
2.026130653266332,0.95,-180.85087754926656
2.026130653266332,0.9537688442211055,-180.86006078825514
2.026130653266332,0.957537688442211,-180.86902336528817
2.026130653266332,0.9613065326633166,-180.87776756662166
2.026130653266332,0.965075376884422,-180.88629567851174
2.026130653266332,0.9688442211055276,-180.89460998721447
2.026130653266332,0.9726130653266332,-180.90271277898583
2.026130653266332,0.9763819095477386,-180.9106063400821
2.026130653266332,0.9801507537688442,-180.91829295675916
2.026130653266332,0.9839195979899497,-180.9257749152731
2.026130653266332,0.9876884422110552,-180.93305450188018
2.026130653266332,0.9914572864321607,-180.94013400283637
2.026130653266332,0.9952261306532663,-180.9470157043976
2.026130653266332,0.9989949748743718,-180.95370189282022
2.026130653266332,1.0027638190954773,-180.96019485436005
2.026130653266332,1.0065326633165828,-180.96649687527332
2.026130653266332,1.0103015075376884,-180.972610241816
2.026130653266332,1.014070351758794,-180.97853724024432
2.026130653266332,1.0178391959798994,-180.98428015681432
2.026130653266332,1.0216080402010048,-180.98984127778184
2.026130653266332,1.0253768844221105,-180.99522288940324
2.026130653266332,1.029145728643216,-181.00042727793448
2.026130653266332,1.0329145728643214,-181.0054567296316
2.026130653266332,1.036683417085427,-181.01031353075075
2.026130653266332,1.0404522613065326,-181.01499996754805
2.026130653266332,1.044221105527638,-181.01951832627938
2.026130653266332,1.0479899497487437,-181.023870893201
2.026130653266332,1.0517587939698492,-181.028059954569
2.026130653266332,1.0555276381909546,-181.03208779663925
2.026130653266332,1.05929648241206,-181.035956705668
2.026130653266332,1.0630653266331658,-181.0396689679113
2.026130653266332,1.0668341708542712,-181.04322686962516
2.026130653266332,1.0706030150753767,-181.04663269706575
2.026130653266332,1.0743718592964824,-181.0498887364891
2.026130653266332,1.0781407035175878,-181.05299727415127
