distance,spline,linear
1.5849812265331664,-107.51561981636608,-107.51639295348087
1.5869837296620775,-107.5149640059815,-107.51564666685097
1.5889862327909885,-107.5143119781434,-107.51490038022105
1.5909887359198998,-107.51366378579064,-107.51415409359113
1.5929912390488108,-107.51301948186203,-107.51340780696123
1.594993742177722,-107.5123791192964,-107.5126615203313
1.596996245306633,-107.51174275103261,-107.51191523370139
1.5989987484355441,-107.51111043000947,-107.51116894707148
1.6010012515644554,-107.51048220655493,-107.51052456034564
1.6030037546933666,-107.50985807094649,-107.50998207352389
1.6050062578222777,-107.50923795341123,-107.50943958670213
1.6070087609511887,-107.5086217815653,-107.50889709988037
1.6090112640801,-107.50800948302488,-107.5083546130586
1.6110137672090112,-107.50740098540615,-107.50781212623684
1.6130162703379223,-107.50679621632528,-107.50726963941509
1.6150187734668333,-107.50619510339844,-107.50672715259333
1.6170212765957444,-107.50559757424178,-107.50618466577157
1.6190237797246556,-107.50500355647151,-107.50564217894981
1.6210262828535669,-107.5044129777038,-107.50509969212806
1.623028785982478,-107.50382576555478,-107.5045572053063
1.625031289111389,-107.50324184764065,-107.50401471848454
1.6270337922403002,-107.50266115157758,-107.50347223166277
1.6290362953692115,-107.50208360498176,-107.50292974484101
1.6310387984981225,-107.50150913546933,-107.50238725801925
1.6330413016270335,-107.5009376706565,-107.5018447711975
1.6350438047559448,-107.50036913815941,-107.50130228437574
1.6370463078848558,-107.49980346559423,-107.50075979755398
1.639048811013767,-107.49924058057715,-107.50021731073222
1.6410513141426781,-107.49868041072433,-107.49967482391047
1.6430538172715892,-107.49812288365197,-107.49913233708871
1.6450563204005004,-107.49756792697622,-107.49858985026694
1.6470588235294117,-107.49701546831324,-107.49804736344518
1.6490613266583227,-107.49646543527922,-107.49750487662342
1.6510638297872338,-107.49591775549032,-107.49696238980167
1.653066332916145,-107.49537235656274,-107.49641990297991
1.6550688360450563,-107.49482916611262,-107.49587741615815
1.6570713391739673,-107.49428811175613,-107.4953349293364
1.6590738423028784,-107.49374912110947,-107.49479244251464
1.6610763454317894,-107.4932121217888,-107.49424995569287
1.6630788485607007,-107.4926770414103,-107.49370746887111
1.665081351689612,-107.49214380759012,-107.49316498204935
1.667083854818523,-107.49161234794445,-107.4926224952276
1.669086357947434,-107.49108259008946,-107.49208000840584
1.6710888610763452,-107.49055446164132,-107.49153752158408
1.6730913642052565,-107.49002789021621,-107.49099503476232
1.6750938673341675,-107.48950280343028,-107.49045254794056
1.6770963704630786,-107.48897912889971,-107.4899100611188
1.6790988735919898,-107.48845679424069,-107.48936757429703
1.6811013767209009,-107.48793572706938,-107.48882508747528
1.6831038798498121,-107.48741585500197,-107.48828260065352
1.6851063829787232,-107.48689710565459,-107.48774011383176
1.6871088861076342,-107.48637940664344,-107.48719762701
1.6891113892365455,-107.48586268558469,-107.48665514018825
1.6911138923654567,-107.48534687009453,-107.48611265336649
1.6931163954943678,-107.48483188778911,-107.48557016654473
1.6951188986232788,-107.4843176662846,-107.48502767972298
1.69712140175219,-107.48380413319717,-107.4844851929012
1.6991239048811013,-107.483291216143,-107.48394270607945
1.7011264080100124,-107.48277884273827,-107.48340021925769
1.7031289111389234,-107.48226694059916,-107.48285773243593
1.7051314142678344,-107.4817554373418,-107.48231524561417
1.7071339173967457,-107.4812442605824,-107.48177275879242
1.709136420525657,-107.48073333793712,-107.48123027197066
1.711138923654568,-107.48022259702215,-107.4806877851489
1.713141426783479,-107.47971196545363,-107.48014529832713
1.7151439299123903,-107.47920137084776,-107.47960281150537
1.7171464330413015,-107.47869074082068,-107.47906032468362
1.7191489361702126,-107.4781800029886,-107.47851783786186
1.7211514392991236,-107.47766908496767,-107.4779753510401
1.7231539424280349,-107.47715791437408,-107.47743286421834
1.725156445556946,-107.47664641882398,-107.47689037739659
1.7271589486858572,-107.47613452593355,-107.47634789057483
1.7291614518147682,-107.47562216331895,-107.47580540375307
1.7311639549436793,-107.47510925859639,-107.4752629169313
1.7331664580725905,-107.47459573938201,-107.47472043010954
1.7351689612015018,-107.47408153329198,-107.47417794328778
1.7371714643304128,-107.47356656794248,-107.47363545646603
1.7391739674593238,-107.47305077094971,-107.47309296964427
1.741176470588235,-107.4725340699298,-107.47255048282251
1.7431789737171464,-107.47201639249894,-107.47200799600076
1.7451814768460574,-107.47149766627331,-107.471465509179
1.7471839799749684,-107.47097781886904,-107.47092302235724
1.7491864831038795,-107.47045677790237,-107.47038053553547
1.7511889862327907,-107.46993447098944,-107.46983804871371
1.753191489361702,-107.46941082574642,-107.46929556189195
1.755193992490613,-107.46888576978947,-107.4687530750702
1.757196495619524,-107.46835923073478,-107.46821058824844
1.7591989987484353,-107.46783113619851,-107.46766810142668
1.7612015018773466,-107.46730141379685,-107.46712561460492
1.7632040050062576,-107.46676999114595,-107.46658312778317
1.7652065081351687,-107.466236795862,-107.46604064096141
1.76720901126408,-107.46570175556116,-107.46549815413964
1.7692115143929912,-107.4651647978596,-107.46495566731788
1.7712140175219022,-107.46462585037352,-107.46441318049612
1.7732165206508133,-107.46408484071907,-107.46387069367437
1.7752190237797243,-107.46354169651244,-107.46332820685261
1.7772215269086356,-107.46299634536973,-107.46278572003085
1.7792240300375468,-107.46244871490721,-107.4622432332091
1.7812265331664578,-107.461898732741,-107.46170074638734
1.7832290362953689,-107.46134632648732,-107.46115825956556
1.7852315394242801,-107.46079142376227,-107.46061577274381
