r_nn,r_no,polynomial
2.168592964824121,1.4211055276381908,-180.99364233723225
2.168592964824121,1.4248743718592962,-180.99128947240283
2.168592964824121,1.4286432160804017,-180.9889381775894
2.168592964824121,1.4324120603015071,-180.98658920850244
2.168592964824121,1.4361809045226126,-180.9842433032364
2.168592964824121,1.4399497487437183,-180.98190118227032
2.168592964824121,1.4437185929648237,-180.97956354846764
2.168592964824121,1.4474874371859294,-180.9772310870761
2.168592964824121,1.4512562814070349,-180.9749044657278
2.168592964824121,1.4550251256281403,-180.9725843344391
2.168592964824121,1.4587939698492458,-180.97027132561107
2.168592964824121,1.4625628140703513,-180.96796605402878
2.168592964824121,1.466331658291457,-180.96566911686193
2.168592964824121,1.4701005025125624,-180.96338109366442
2.168592964824121,1.473869346733668,-180.96110254637458
2.168592964824121,1.4776381909547736,-180.95883401931516
2.168592964824121,1.481407035175879,-180.95657603919327
2.168592964824121,1.4851758793969845,-180.95432911510036
2.168592964824121,1.48894472361809,-180.95209373851227
2.168592964824121,1.4927135678391956,-180.94987038328904
2.168592964824121,1.496482412060301,-180.9476595056754
2.168592964824121,1.5002512562814068,-180.94546154430034
2.168592964824121,1.5040201005025122,-180.94327692017706
2.168592964824121,1.5077889447236177,-180.94110603670322
2.168592964824121,1.5115577889447231,-180.9389492796609
2.168592964824121,1.5153266331658286,-180.93680701721664
2.168592964824121,1.5190954773869343,-180.93467959992108
2.168592964824121,1.5228643216080398,-180.93256736070947
2.168592964824121,1.5266331658291454,-180.93047061490134
2.168592964824121,1.530402010050251,-180.92838966020057
2.168592964824121,1.5341708542713564,-180.92632477669548
2.168592964824121,1.5379396984924618,-180.92427622685872
2.168592964824121,1.5417085427135673,-180.92224425554727
2.168592964824121,1.545477386934673,-180.9202290900026
2.168592964824121,1.5492462311557786,-180.91823093985036
2.168592964824121,1.553015075376884,-180.9162499971008
2.168592964824121,1.5567839195979896,-180.91428643614842
2.168592964824121,1.560552763819095,-180.91234041377203
2.168592964824121,1.5643216080402005,-180.9104120691349
2.168592964824121,1.568090452261306,-180.90850152378474
2.168592964824121,1.5718592964824116,-180.90660888165343
2.168592964824121,1.5756281407035173,-180.90473422905737
2.168592964824121,1.5793969849246228,-180.90287763469726
2.168592964824121,1.5831658291457282,-180.90103914965837
2.168592964824121,1.5869346733668337,-180.89921880741002
2.168592964824121,1.5907035175879392,-180.89741662380607
2.168592964824121,1.5944723618090448,-180.89563259708478
2.168592964824121,1.5982412060301503,-180.89386670786882
2.168592964824121,1.602010050251256,-180.89211891916491
2.168592964824121,1.6057788944723614,-180.89038917636464
2.168592964824121,1.609547738693467,-180.88867740724365
2.168592964824121,1.6133165829145724,-180.88698352196192
2.168592964824121,1.6170854271356778,-180.88530741306403
2.168592964824121,1.6208542713567835,-180.88364895547872
2.168592964824121,1.624623115577889,-180.8820080065192
2.168592964824121,1.6283919597989946,-180.88038440588298
2.168592964824121,1.6321608040201,-180.87877797565207
2.168592964824121,1.6359296482412056,-180.8771885202927
2.168592964824121,1.639698492462311,-180.8756158266557
2.168592964824121,1.6434673366834165,-180.8740596639759
2.168592964824121,1.6472361809045222,-180.87251978387295
2.168592964824121,1.6510050251256276,-180.8709959203504
2.168592964824121,1.6547738693467333,-180.86948778979652
2.168592964824121,1.6585427135678388,-180.86799509098392
2.168592964824121,1.6623115577889442,-180.86651750506942
2.168592964824121,1.6660804020100497,-180.86505469559427
2.168592964824121,1.6698492462311552,-180.86360630848415
2.168592964824121,1.6736180904522608,-180.86217197204917
2.168592964824121,1.6773869346733663,-180.86075129698347
2.168592964824121,1.681155778894472,-180.85934387636607
2.168592964824121,1.6849246231155774,-180.85794928565994
2.168592964824121,1.688693467336683,-180.85656708271273
2.168592964824121,1.6924623115577884,-180.85519680775613
2.168592964824121,1.6962311557788938,-180.8538379834065
2.168592964824121,1.6999999999999995,-180.85249011466442
2.1753768844221106,0.95,-180.86007680926895
2.1753768844221106,0.9537688442211055,-180.86934195013632
2.1753768844221106,0.957537688442211,-180.87837551173885
2.1753768844221106,0.9613065326633166,-180.88718045217877
2.1753768844221106,0.965075376884422,-180.89575971194265
2.1753768844221106,0.9688442211055276,-180.9041162139014
2.1753768844221106,0.9726130653266332,-180.91225286331036
2.1753768844221106,0.9763819095477386,-180.92017254780924
2.1753768844221106,0.9801507537688442,-180.927878137422
2.1753768844221106,0.9839195979899497,-180.93537248455718
2.1753768844221106,0.9876884422110552,-180.94265842400756
2.1753768844221106,0.9914572864321607,-180.94973877295033
2.1753768844221106,0.9952261306532663,-180.95661633094687
2.1753768844221106,0.9989949748743718,-180.96329387994336
2.1753768844221106,1.0027638190954773,-180.9697741842699
2.1753768844221106,1.0065326633165828,-180.9760599906412
2.1753768844221106,1.0103015075376884,-180.98215402815637
2.1753768844221106,1.014070351758794,-180.98805900829865
2.1753768844221106,1.0178391959798994,-180.9937776249359
2.1753768844221106,1.0216080402010048,-180.99931255432028
2.1753768844221106,1.0253768844221105,-181.00466645508823
2.1753768844221106,1.029145728643216,-181.00984196826073
2.1753768844221106,1.0329145728643214,-181.01484171724297
2.1753768844221106,1.036683417085427,-181.0196683078246
2.1753768844221106,1.0404522613065326,-181.02432432817963
2.1753768844221106,1.044221105527638,-181.0288123488664
2.1753768844221106,1.0479899497487437,-181.03313492282768
2.1753768844221106,1.0517587939698492,-181.0372945853906
2.1753768844221106,1.0555276381909546,-181.04129385426657
2.1753768844221106,1.05929648241206,-181.04513522955156
2.1753768844221106,1.0630653266331658,-181.04882119372567
2.1753768844221106,1.0668341708542712,-181.05235421165355
2.1753768844221106,1.0706030150753767,-181.0557367305842
2.1753768844221106,1.0743718592964824,-181.0589711801509
2.1753768844221106,1.0781407035175878,-181.0620599723714
2.1753768844221106,1.0819095477386933,-181.06500550164787
2.1753768844221106,1.085678391959799,-181.06781014476655
2.1753768844221106,1.0894472361809044,-181.0704762608984
2.1753768844221106,1.09321608040201,-181.07300619159867
2.1753768844221106,1.0969849246231154,-181.0754022608068
2.1753768844221106,1.100753768844221,-181.0776667748468
2.1753768844221106,1.1045226130653265,-181.07980202242695
2.1753768844221106,1.108291457286432,-181.08181027463996
2.1753768844221106,1.1120603015075377,-181.0836937849629
2.1753768844221106,1.1158291457286431,-181.08545478925714
2.1753768844221106,1.1195979899497486,-181.08709550576847
2.1753768844221106,1.123366834170854,-181.08861813512718
2.1753768844221106,1.1271356783919597,-181.09002486034765
2.1753768844221106,1.1309045226130652,-181.0913178468288
2.1753768844221106,1.1346733668341706,-181.09249924235402
2.1753768844221106,1.1384422110552763,-181.09357117709084
2.1753768844221106,1.1422110552763818,-181.0945357635914
2.1753768844221106,1.1459798994974872,-181.09539509679203
2.1753768844221106,1.1497487437185927,-181.09615125401342
2.1753768844221106,1.1535175879396984,-181.09680629496083
2.1753768844221106,1.1572864321608038,-181.09736226172376
2.1753768844221106,1.1610552763819093,-181.09782117877603
2.1753768844221106,1.164824120603015,-181.09818505297588
2.1753768844221106,1.1685929648241205,-181.09845587356594
2.1753768844221106,1.172361809045226,-181.09863561217327
2.1753768844221106,1.1761306532663314,-181.09872622280918
2.1753768844221106,1.179899497487437,-181.0987296418694
2.1753768844221106,1.1836683417085425,-181.09864778813403
2.1753768844221106,1.187437185929648,-181.09848256276754
2.1753768844221106,1.1912060301507537,-181.09823584931883
2.1753768844221106,1.1949748743718591,-181.09790951372108
2.1753768844221106,1.1987437185929646,-181.09750540429184
2.1753768844221106,1.20251256281407,-181.09702535173312
2.1753768844221106,1.2062814070351757,-181.09647116913132
2.1753768844221106,1.2100502512562812,-181.095844651957
2.1753768844221106,1.2138190954773866,-181.0951475780654
2.1753768844221106,1.2175879396984923,-181.09438170769576
2.1753768844221106,1.2213567839195978,-181.0935487834721
2.1753768844221106,1.2251256281407032,-181.0926505304025
2.1753768844221106,1.2288944723618087,-181.0916886558795
2.1753768844221106,1.2326633165829144,-181.09066484968005
2.1753768844221106,1.2364321608040199,-181.0895807839656
2.1753768844221106,1.2402010050251255,-181.08843811328157
2.1753768844221106,1.243969849246231,-181.08723847455823
2.1753768844221106,1.2477386934673365,-181.08598348710981
2.1753768844221106,1.251507537688442,-181.08467475263518
2.1753768844221106,1.2552763819095474,-181.0833138552176
2.1753768844221106,1.259045226130653,-181.08190236132444
2.1753768844221106,1.2628140703517585,-181.08044181980767
2.1753768844221106,1.2665829145728642,-181.07893376190358
2.1753768844221106,1.2703517587939697,-181.07737970123276
2.1753768844221106,1.2741206030150751,-181.07578113380026
2.1753768844221106,1.2778894472361806,-181.07413953799542
2.1753768844221106,1.281658291457286,-181.07245637459212
2.1753768844221106,1.2854271356783917,-181.0707330867484
2.1753768844221106,1.2891959798994972,-181.0689711000067
2.1753768844221106,1.2929648241206029,-181.06717182229397
2.1753768844221106,1.2967336683417083,-181.06533664392146
2.1753768844221106,1.3005025125628138,-181.0634669375848
2.1753768844221106,1.3042713567839193,-181.06156405836384
2.1753768844221106,1.308040201005025,-181.0596293437231
2.1753768844221106,1.3118090452261304,-181.05766411351115
2.1753768844221106,1.3155778894472359,-181.0556696699613
2.1753768844221106,1.3193467336683415,-181.05364729769082
2.1753768844221106,1.323115577889447,-181.05159826370164
2.1753768844221106,1.3268844221105525,-181.04952381737996
2.1753768844221106,1.330653266331658,-181.04742519049637
2.1753768844221106,1.3344221105527636,-181.0453035972058
2.1753768844221106,1.338190954773869,-181.04316023404758
2.1753768844221106,1.3419597989949745,-181.04099627994538
2.1753768844221106,1.3457286432160802,-181.03881289620745
2.1753768844221106,1.3494974874371857,-181.03661122652596
2.1753768844221106,1.3532663316582911,-181.0343923969778
2.1753768844221106,1.3570351758793966,-181.0321575160243
2.1753768844221106,1.3608040201005023,-181.02990767451087
2.1753768844221106,1.3645728643216077,-181.02764394566745
2.1753768844221106,1.3683417085427132,-181.0253673851084
2.1753768844221106,1.3721105527638189,-181.0230790308323
2.1753768844221106,1.3758793969849243,-181.0207799032222
2.1753768844221106,1.3796482412060298,-181.01847100504563
2.1753768844221106,1.3834170854271353,-181.0161533214542
2.1753768844221106,1.387185929648241,-181.01382781998416
2.1753768844221106,1.3909547738693464,-181.011495450556
2.1753768844221106,1.3947236180904519,-181.0091571454747
2.1753768844221106,1.3984924623115575,-181.00681381942934
2.1753768844221106,1.402261306532663,-181.00446636949377
2.1753768844221106,1.4060301507537685,-181.0021156751258
2.1753768844221106,1.409798994974874,-180.9997625981679
2.1753768844221106,1.4135678391959796,-180.9974079828469
2.1753768844221106,1.417336683417085,-180.99505265577383
2.1753768844221106,1.4211055276381908,-180.99269742594416
2.1753768844221106,1.4248743718592962,-180.99034308473782
2.1753768844221106,1.4286432160804017,-180.987990405919
2.1753768844221106,1.4324120603015071,-180.98564014563632
2.1753768844221106,1.4361809045226126,-180.98329304242276
2.1753768844221106,1.4399497487437183,-180.98094981719566
2.1753768844221106,1.4437185929648237,-180.97861117325672
2.1753768844221106,1.4474874371859294,-180.9762777962921
2.1753768844221106,1.4512562814070349,-180.97395035437216
2.1753768844221106,1.4550251256281403,-180.9716294979518
2.1753768844221106,1.4587939698492458,-180.96931585987022
2.1753768844221106,1.4625628140703513,-180.96701005535104
2.1753768844221106,1.466331658291457,-180.96471268200213
2.1753768844221106,1.4701005025125624,-180.9624243198158
2.1753768844221106,1.473869346733668,-180.96014553116876
2.1753768844221106,1.4776381909547736,-180.95787686082213
2.1753768844221106,1.481407035175879,-180.95561883592129
2.1753768844221106,1.4851758793969845,-180.95337196599607
2.1753768844221106,1.48894472361809,-180.9511367429606
2.1753768844221106,1.4927135678391956,-180.94891364111342
2.1753768844221106,1.496482412060301,-180.94670311713745
2.1753768844221106,1.5002512562814068,-180.94450561010007
2.1753768844221106,1.5040201005025122,-180.94232154145286
2.1753768844221106,1.5077889447236177,-180.94015131503187
2.1753768844221106,1.5115577889447231,-180.9379953170574
2.1753768844221106,1.5153266331658286,-180.93585391613445
2.1753768844221106,1.5190954773869343,-180.93372746325198
2.1753768844221106,1.5228643216080398,-180.9316162917835
2.1753768844221106,1.5266331658291454,-180.929520717487
2.1753768844221106,1.530402010050251,-180.92744103850467
2.1753768844221106,1.5341708542713564,-180.92537753536317
2.1753768844221106,1.5379396984924618,-180.92333047097353
2.1753768844221106,1.5417085427135673,-180.921300090631
2.1753768844221106,1.545477386934673,-180.9192866220154
2.1753768844221106,1.5492462311557786,-180.91729027519094
2.1753768844221106,1.553015075376884,-180.91531124260598
2.1753768844221106,1.5567839195979896,-180.91334969909332
2.1753768844221106,1.560552763819095,-180.91140580187042
2.1753768844221106,1.5643216080402005,-180.9094796905386
2.1753768844221106,1.568090452261306,-180.907571487084
2.1753768844221106,1.5718592964824116,-180.9056812958769
2.1753768844221106,1.5756281407035173,-180.90380920367207
2.1753768844221106,1.5793969849246228,-180.90195527960853
2.1753768844221106,1.5831658291457282,-180.90011957520983
2.1753768844221106,1.5869346733668337,-180.89830212438366
2.1753768844221106,1.5907035175879392,-180.8965029434223
2.1753768844221106,1.5944723618090448,-180.89472203100226
2.1753768844221106,1.5982412060301503,-180.89295936818462
2.1753768844221106,1.602010050251256,-180.8912149184145
2.1753768844221106,1.6057788944723614,-180.88948862752173
2.1753768844221106,1.609547738693467,-180.88778042372027
2.1753768844221106,1.6133165829145724,-180.88609021760863
2.1753768844221106,1.6170854271356778,-180.88441790216956
2.1753768844221106,1.6208542713567835,-180.88276335277027
2.1753768844221106,1.624623115577889,-180.88112642716214
2.1753768844221106,1.6283919597989946,-180.87950696548126
2.1753768844221106,1.6321608040201,-180.87790479024784
2.1753768844221106,1.6359296482412056,-180.87631970636647
2.1753768844221106,1.639698492462311,-180.87475150112633
2.1753768844221106,1.6434673366834165,-180.87319994420073
2.1753768844221106,1.6472361809045222,-180.87166478764738
2.1753768844221106,1.6510050251256276,-180.8701457659085
2.1753768844221106,1.6547738693467333,-180.86864259581046
2.1753768844221106,1.6585427135678388,-180.8671549765643
2.1753768844221106,1.6623115577889442,-180.8656825897653
2.1753768844221106,1.6660804020100497,-180.86422509939288
2.1753768844221106,1.6698492462311552,-180.8627821518112
2.1753768844221106,1.6736180904522608,-180.86135337576863
2.1753768844221106,1.6773869346733663,-180.85993838239767
2.1753768844221106,1.681155778894472,-180.8585367652157
2.1753768844221106,1.6849246231155774,-180.85714810012414
2.1753768844221106,1.688693467336683,-180.85577194540878
2.1753768844221106,1.6924623115577884,-180.85440784173983
2.1753768844221106,1.6962311557788938,-180.85305531217196
2.1753768844221106,1.6999999999999995,-180.85171386214398
2.182160804020101,0.95,-180.85979369672134
2.182160804020101,0.9537688442211055,-180.8690491027045
2.182160804020101,0.957537688442211,-180.87807296854896
2.182160804020101,0.9613065326633166,-180.8868682527953
2.182160804020101,0.965075376884422,-180.8954378963684
2.182160804020101,0.9688442211055276,-180.90378482257765
2.182160804020101,0.9726130653266332,-180.91191193711657
2.182160804020101,0.9763819095477386,-180.91982212806334
2.182160804020101,0.9801507537688442,-180.92751826588014
2.182160804020101,0.9839195979899497,-180.93500320341403
2.182160804020101,0.9876884422110552,-180.942279775896
2.182160804020101,0.9914572864321607,-180.9493508009416
2.182160804020101,0.9952261306532663,-180.95621907855076
2.182160804020101,0.9989949748743718,-180.96288739110764
2.182160804020101,1.0027638190954773,-180.96935850338102
2.182160804020101,1.0065326633165828,-180.97563516252376
2.182160804020101,1.0103015075376884,-180.98172009807337
2.182160804020101,1.014070351758794,-180.98761602195148
2.182160804020101,1.0178391959798994,-180.99332562846425
2.182160804020101,1.0216080402010048,-180.99885159430218
2.182160804020101,1.0253768844221105,-181.0041965785401
2.182160804020101,1.029145728643216,-181.00936322263735
2.182160804020101,1.0329145728643214,-181.01435415043738
2.182160804020101,1.036683417085427,-181.0191719681683
2.182160804020101,1.0404522613065326,-181.02381926444232
2.182160804020101,1.044221105527638,-181.02829861025634
2.182160804020101,1.0479899497487437,-181.03261255899127
2.182160804020101,1.0517587939698492,-181.03676364641265
2.182160804020101,1.0555276381909546,-181.04075439067032
2.182160804020101,1.05929648241206,-181.04458729229847
2.182160804020101,1.0630653266331658,-181.04826483421564
2.182160804020101,1.0668341708542712,-181.05178948172482
2.182160804020101,1.0706030150753767,-181.05516368251335
2.182160804020101,1.0743718592964824,-181.0583898666528
2.182160804020101,1.0781407035175878,-181.06147044659937
2.182160804020101,1.0819095477386933,-181.0644078171934
2.182160804020101,1.085678391959799,-181.0672043556597
2.182160804020101,1.0894472361809044,-181.06986242160747
2.182160804020101,1.09321608040201,-181.07238435703024
2.182160804020101,1.0969849246231154,-181.074772486306
2.182160804020101,1.100753768844221,-181.07702911619683
2.182160804020101,1.1045226130653265,-181.07915653584956
2.182160804020101,1.108291457286432,-181.0811570167952
2.182160804020101,1.1120603015075377,-181.08303281294917
2.182160804020101,1.1158291457286431,-181.08478616061115
2.182160804020101,1.1195979899497486,-181.0864192784653
2.182160804020101,1.123366834170854,-181.08793436758023
2.182160804020101,1.1271356783919597,-181.08933361140865
2.182160804020101,1.1309045226130652,-181.09061917578805
2.182160804020101,1.1346733668341706,-181.09179320893983
2.182160804020101,1.1384422110552763,-181.09285784147013
2.182160804020101,1.1422110552763818,-181.09381518636928
2.182160804020101,1.1459798994974872,-181.09466733901203
2.182160804020101,1.1497487437185927,-181.0954163771574
2.182160804020101,1.1535175879396984,-181.096064360949
2.182160804020101,1.1572864321608038,-181.09661333291464
2.182160804020101,1.1610552763819093,-181.09706531796655
2.182160804020101,1.164824120603015,-181.0974223234013
2.182160804020101,1.1685929648241205,-181.0976863388998
2.182160804020101,1.172361809045226,-181.09785933652756
2.182160804020101,1.1761306532663314,-181.0979432707342
2.182160804020101,1.179899497487437,-181.09794007835376
2.182160804020101,1.1836683417085425,-181.0978516786047
2.182160804020101,1.187437185929648,-181.0976799730899
2.182160804020101,1.1912060301507537,-181.09742684579652
2.182160804020101,1.1949748743718591,-181.0970941630961
2.182160804020101,1.1987437185929646,-181.09668377374464
2.182160804020101,1.20251256281407,-181.09619750888245
2.182160804020101,1.2062814070351757,-181.0956371820341
2.182160804020101,1.2100502512562812,-181.09500458910875
2.182160804020101,1.2138190954773866,-181.0943015083998
2.182160804020101,1.2175879396984923,-181.0935297005851
2.182160804020101,1.2213567839195978,-181.09269090872667
2.182160804020101,1.2251256281407032,-181.09178685827115
2.182160804020101,1.2288944723618087,-181.0908192570494
2.182160804020101,1.2326633165829144,-181.08978979527672
2.182160804020101,1.2364321608040199,-181.08870014555282
2.182160804020101,1.2402010050251255,-181.0875519628616
2.182160804020101,1.243969849246231,-181.0863468845715
2.182160804020101,1.2477386934673365,-181.08508653043532
2.182160804020101,1.251507537688442,-181.08377250259014
2.182160804020101,1.2552763819095474,-181.08240638555756
2.182160804020101,1.259045226130653,-181.08098974624335
2.182160804020101,1.2628140703517585,-181.07952413393778
2.182160804020101,1.2665829145728642,-181.07801108031555
2.182160804020101,1.2703517587939697,-181.07645209943556
2.182160804020101,1.2741206030150751,-181.07484868774122
2.182160804020101,1.2778894472361806,-181.0732023240602
2.182160804020101,1.281658291457286,-181.0715144696047
2.182160804020101,1.2854271356783917,-181.06978656797116
2.182160804020101,1.2891959798994972,-181.06802004514032
2.182160804020101,1.2929648241206029,-181.0662163094776
2.182160804020101,1.2967336683417083,-181.06437675173242
2.182160804020101,1.3005025125628138,-181.06250274503884
2.182160804020101,1.3042713567839193,-181.0605956449151
2.182160804020101,1.308040201005025,-181.058656789264
2.182160804020101,1.3118090452261304,-181.0566874983725
2.182160804020101,1.3155778894472359,-181.05468907491218
2.182160804020101,1.3193467336683415,-181.0526628039388
2.182160804020101,1.323115577889447,-181.05060995289253
2.182160804020101,1.3268844221105525,-181.04853177159785
2.182160804020101,1.330653266331658,-181.04642949226388
2.182160804020101,1.3344221105527636,-181.0443043294838
2.182160804020101,1.338190954773869,-181.04215748023526
2.182160804020101,1.3419597989949745,-181.03999012388036
2.182160804020101,1.3457286432160802,-181.0378034221656
2.182160804020101,1.3494974874371857,-181.03559851922154
2.182160804020101,1.3532663316582911,-181.03337654156354
2.182160804020101,1.3570351758793966,-181.03113859809096
2.182160804020101,1.3608040201005023,-181.02888578008788
2.182160804020101,1.3645728643216077,-181.02661916122247
2.182160804020101,1.3683417085427132,-181.02433979754736
2.182160804020101,1.3721105527638189,-181.0220487274996
2.182160804020101,1.3758793969849243,-181.01974697190053
2.182160804020101,1.3796482412060298,-181.017435533956
2.182160804020101,1.3834170854271353,-181.01511539925605
2.182160804020101,1.387185929648241,-181.01278753577523
2.182160804020101,1.3909547738693464,-181.01045289387235
2.182160804020101,1.3947236180904519,-181.00811240629073
2.182160804020101,1.3984924623115575,-181.00576698815786
2.182160804020101,1.402261306532663,-181.00341753698586
2.182160804020101,1.4060301507537685,-181.00106493267103
2.182160804020101,1.409798994974874,-180.99871003749405
2.182160804020101,1.4135678391959796,-180.99635369612014
2.182160804020101,1.417336683417085,-180.9939967355986
2.182160804020101,1.4211055276381908,-180.99163996536342
2.182160804020101,1.4248743718592962,-180.98928417723275
2.182160804020101,1.4286432160804017,-180.98693014540916
2.182160804020101,1.4324120603015071,-180.9845786264796
2.182160804020101,1.4361809045226126,-180.9822303594154
2.182160804020101,1.4399497487437183,-180.97988606557223
2.182160804020101,1.4437185929648237,-180.97754644869022
2.182160804020101,1.4474874371859294,-180.97521219489383
2.182160804020101,1.4512562814070349,-180.97288397269176
2.182160804020101,1.4550251256281403,-180.97056243297723
2.182160804020101,1.4587939698492458,-180.96824820902788
2.182160804020101,1.4625628140703513,-180.96594191650553
2.182160804020101,1.466331658291457,-180.96364415345644
2.182160804020101,1.4701005025125624,-180.96135550031136
2.182160804020101,1.473869346733668,-180.95907651988537
2.182160804020101,1.4776381909547736,-180.95680775737776
2.182160804020101,1.481407035175879,-180.95454974037244
2.182160804020101,1.4851758793969845,-180.95230297883745
2.182160804020101,1.48894472361809,-180.95006796512536
2.182160804020101,1.4927135678391956,-180.94784517397298
2.182160804020101,1.496482412060301,-180.94563506250168
2.182160804020101,1.5002512562814068,-180.94343807021704
2.182160804020101,1.5040201005025122,-180.94125461900913
2.182160804020101,1.5077889447236177,-180.93908511315226
2.182160804020101,1.5115577889447231,-180.93692993930514
2.182160804020101,1.5153266331658286,-180.9347894665111
2.182160804020101,1.5190954773869343,-180.93266404619737
2.182160804020101,1.5228643216080398,-180.93055401217592
2.182160804020101,1.5266331658291454,-180.928459680643
2.182160804020101,1.530402010050251,-180.9263813501792
2.182160804020101,1.5341708542713564,-180.9243193017495
2.182160804020101,1.5379396984924618,-180.9222737987032
2.182160804020101,1.5417085427135673,-180.92024508677412
2.182160804020101,1.545477386934673,-180.9182333940803
2.182160804020101,1.5492462311557786,-180.91623893112418
2.182160804020101,1.553015075376884,-180.91426189079263
2.182160804020101,1.5567839195979896,-180.91230244835683
2.182160804020101,1.560552763819095,-180.9103607614723
2.182160804020101,1.5643216080402005,-180.9084369701791
2.182160804020101,1.568090452261306,-180.90653119690148
2.182160804020101,1.5718592964824116,-180.90464354644806
2.182160804020101,1.5756281407035173,-180.90277410601206
2.182160804020101,1.5793969849246228,-180.90092294517075
2.182160804020101,1.5831658291457282,-180.8990901158861
2.182160804020101,1.5869346733668337,-180.89727565250413
2.182160804020101,1.5907035175879392,-180.89547957175543
2.182160804020101,1.5944723618090448,-180.89370187275495
2.182160804020101,1.5982412060301503,-180.891942537002
2.182160804020101,1.602010050251256,-180.89020152838015
2.182160804020101,1.6057788944723614,-180.88847879315745
2.182160804020101,1.609547738693467,-180.88677425998637
2.182160804020101,1.6133165829145724,-180.8850878399036
2.182160804020101,1.6170854271356778,-180.88341942633036
2.182160804020101,1.6208542713567835,-180.88176889507216
2.182160804020101,1.624623115577889,-180.88013610431878
2.182160804020101,1.6283919597989946,-180.87852089464454
2.182160804020101,1.6321608040201,-180.8769230890081
2.182160804020101,1.6359296482412056,-180.87534249275242
2.182160804020101,1.639698492462311,-180.87377889360488
2.182160804020101,1.6434673366834165,-180.87223206167727
2.182160804020101,1.6472361809045222,-180.87070174946567
2.182160804020101,1.6510050251256276,-180.86918769185047
2.182160804020101,1.6547738693467333,-180.86768960609663
2.182160804020101,1.6585427135678388,-180.8662071918534
2.182160804020101,1.6623115577889442,-180.8647401311543
2.182160804020101,1.6660804020100497,-180.86328808841725
2.182160804020101,1.6698492462311552,-180.86185071044477
2.182160804020101,1.6736180904522608,-180.86042762642342
2.182160804020101,1.6773869346733663,-180.85901844792429
2.182160804020101,1.681155778894472,-180.85762276890298
2.182160804020101,1.6849246231155774,-180.85624016569918
2.182160804020101,1.688693467336683,-180.8548701970371
2.182160804020101,1.6924623115577884,-180.8535124040253
2.182160804020101,1.6962311557788938,-180.85216631015678
2.182160804020101,1.6999999999999995,-180.85083142130878
2.1889447236180906,0.95,-180.8594006663314
2.1889447236180906,0.9537688442211055,-180.8686461726342
2.1889447236180906,0.957537688442211,-180.8776601794726
2.1889447236180906,0.9613065326633166,-180.88644564582546
2.1889447236180906,0.965075376884422,-180.89500551305613
2.1889447236180906,0.9688442211055276,-180.90334270491215
2.1889447236180906,0.9726130653266332,-180.9114601275256
2.1889447236180906,0.9763819095477386,-180.9193606694129
2.1889447236180906,0.9801507537688442,-180.92704720147458
2.1889447236180906,0.9839195979899497,-180.93452257699602
2.1889447236180906,0.9876884422110552,-180.94178963164663
2.1889447236180906,0.9914572864321607,-180.94885118348026
2.1889447236180906,0.9952261306532663,-180.95571003293514
2.1889447236180906,0.9989949748743718,-180.96236896283398
2.1889447236180906,1.0027638190954773,-180.9688307383836
2.1889447236180906,1.0065326633165828,-180.97509810717543
2.1889447236180906,1.0103015075376884,-180.98117379918534
2.1889447236180906,1.014070351758794,-180.98706052677312
2.1889447236180906,1.0178391959798994,-180.99276098468346
2.1889447236180906,1.0216080402010048,-180.99827785004513
2.1889447236180906,1.0253768844221105,-181.00361378237136
2.1889447236180906,1.029145728643216,-181.00877142355972
2.1889447236180906,1.0329145728643214,-181.0137533978921
2.1889447236180906,1.036683417085427,-181.01856231203493
2.1889447236180906,1.0404522613065326,-181.0232007550388
2.1889447236180906,1.044221105527638,-181.0276712983389
2.1889447236180906,1.0479899497487437,-181.03197649575455
2.1889447236180906,1.0517587939698492,-181.03611888348962
2.1889447236180906,1.0555276381909546,-181.0401009801322
2.1889447236180906,1.05929648241206,-181.043925286655
2.1889447236180906,1.0630653266331658,-181.04759428641484
2.1889447236180906,1.0668341708542712,-181.05111044515297
2.1889447236180906,1.0706030150753767,-181.0544762109951
2.1889447236180906,1.0743718592964824,-181.0576940144513
2.1889447236180906,1.0781407035175878,-181.06076626841596
2.1889447236180906,1.0819095477386933,-181.06369536816783
2.1889447236180906,1.085678391959799,-181.06648369137002
2.1889447236180906,1.0894472361809044,-181.06913359807012
2.1889447236180906,1.09321608040201,-181.0716474307
2.1889447236180906,1.0969849246231154,-181.07402751407596
2.1889447236180906,1.100753768844221,-181.0762761553985
2.1889447236180906,1.1045226130653265,-181.07839564425282
2.1889447236180906,1.108291457286432,-181.08038825260812
2.1889447236180906,1.1120603015075377,-181.08225623481832
2.1889447236180906,1.1158291457286431,-181.08400182762128
2.1889447236180906,1.1195979899497486,-181.0856272501398
2.1889447236180906,1.123366834170854,-181.08713470388054
2.1889447236180906,1.1271356783919597,-181.08852637273472
2.1889447236180906,1.1309045226130652,-181.08980442297806
2.1889447236180906,1.1346733668341706,-181.09097100327045
2.1889447236180906,1.1384422110552763,-181.0920282446562
2.1889447236180906,1.1422110552763818,-181.0929782605642
2.1889447236180906,1.1459798994974872,-181.09382314680738
2.1889447236180906,1.1497487437185927,-181.09456498158318
2.1889447236180906,1.1535175879396984,-181.09520582547356
2.1889447236180906,1.1572864321608038,-181.09574772144467
2.1889447236180906,1.1610552763819093,-181.09619269484705
2.1889447236180906,1.164824120603015,-181.09654275341563
