angle,spline,linear
118.34586466165413,-148.7535330420825,-148.75305163041054
118.49624060150376,-148.75299274998983,-148.75253168311872
118.64661654135338,-148.75244806426903,-148.7520117358269
118.796992481203,-148.7518988881364,-148.7514917885351
118.94736842105263,-148.75134512480818,-148.75097184124328
119.09774436090225,-148.75078667750063,-148.7504518939515
119.24812030075188,-148.75022344943005,-148.74993194665967
119.3984962406015,-148.74965534381266,-148.74941199936785
119.54887218045113,-148.74908226386475,-148.74889205207606
119.69924812030075,-148.7485041128026,-148.74837210478424
119.84962406015038,-148.7479207938425,-148.74785215749245
120.0,-148.74733221020063,-148.74733221020063
120.15037593984962,-148.74673831179547,-148.74668562631322
120.30075187969925,-148.74613923535392,-148.74603904242585
120.45112781954887,-148.74553516430512,-148.74539245853845
120.6015037593985,-148.74492628207813,-148.74474587465104
120.75187969924812,-148.74431277210203,-148.74409929076367
120.90225563909775,-148.7436948178059,-148.74345270687627
121.05263157894737,-148.7430726026188,-148.7428061229889
121.203007518797,-148.7424463099699,-148.7421595391015
121.35338345864662,-148.7418161232882,-148.7415129552141
121.50375939849624,-148.74118222600282,-148.74086637132672
121.65413533834587,-148.74054480154282,-148.74021978743932
121.80451127819549,-148.73990403333735,-148.7395732035519
121.95488721804512,-148.73926010481546,-148.73892661966454
122.10526315789474,-148.7386131994062,-148.73828003577714
122.25563909774436,-148.73796350053868,-148.73763345188976
122.40601503759399,-148.737311191642,-148.73698686800236
122.55639097744361,-148.73665645614523,-148.73634028411496
122.70676691729324,-148.73599947747746,-148.73569370022759
122.85714285714286,-148.73534043906773,-148.73504711634018
123.00751879699249,-148.73467952434518,-148.73440053245278
123.15789473684211,-148.7340169167389,-148.7337539485654
123.30827067669173,-148.733352799678,-148.733107364678
123.45864661654136,-148.73268735659147,-148.7324607807906
123.60902255639098,-148.7320207709085,-148.73181419690323
123.7593984962406,-148.73135322605808,-148.73116761301583
123.90977443609023,-148.7306849054694,-148.73052102912845
124.06015037593986,-148.73001599257142,-148.72987444524105
124.21052631578948,-148.7293466707933,-148.72922786135365
124.3609022556391,-148.72867712356413,-148.72858127746628
124.51127819548873,-148.72800753431298,-148.72793469357887
124.66165413533835,-148.72733808646893,-148.72728810969147
124.81203007518798,-148.726668963461,-148.7266415258041
124.9624060150376,-148.72600034871843,-148.7259949419167
125.11278195488723,-148.72533240153842,-148.72531932100495
125.26315789473685,-148.72466507118216,-148.72463402108505
125.41353383458647,-148.72399819876466,-148.7239487211652
125.5639097744361,-148.72333162450718,-148.7232634212453
125.71428571428571,-148.72266518863088,-148.72257812132543
125.86466165413533,-148.72199873135705,-148.72189282140556
126.01503759398496,-148.7213320929068,-148.72120752148567
126.16541353383458,-148.72066511350147,-148.7205222215658
126.3157894736842,-148.71999763336217,-148.7198369216459
126.46616541353383,-148.7193294927102,-148.71915162172604
126.61654135338345,-148.7186605317668,-148.71846632180615
126.76691729323308,-148.7179905907531,-148.71778102188628
126.9172932330827,-148.7173195098904,-148.7170957219664
127.06766917293233,-148.71664712939986,-148.71641042204652
127.21804511278195,-148.71597328950273,-148.71572512212663
127.36842105263158,-148.71529783042018,-148.71503982220676
127.5187969924812,-148.71462059237354,-148.71435452228687
127.66917293233082,-148.71394141558397,-148.713669222367
